"ID"	"Noun"	"Region"	"Condition"	"predictability_weight"	"deletion_rate"	"Surprisal"	"ThatFraction"
"285"	24370357	"claim"	"V1"	"g"	1	0.7	21.6571702957153	0.0347222222222222
"286"	24370357	"claim"	"V1"	"u"	1	0.7	19.9209270477295	0
"287"	24370357	"claim"	"V2"	"g"	1	0.7	13.9236078262329	0
"288"	24370357	"claim"	"V2"	"u"	1	0.7	0	0
"289"	24370357	"complaint"	"EOS"	"g"	1	0.7	1.08638405799866	0
"290"	24370357	"complaint"	"EOS"	"u"	1	0.7	1.75092256069183	0
"291"	24370357	"complaint"	"V1"	"g"	1	0.7	21.9597373008728	0
"292"	24370357	"complaint"	"V1"	"u"	1	0.7	19.9655675888062	0
"293"	24370357	"complaint"	"V2"	"g"	1	0.7	12.8717277050018	0
"294"	24370357	"complaint"	"V2"	"u"	1	0.7	0	0
"295"	24370357	"concern"	"EOS"	"g"	1	0.7	0.976451575756073	0
"296"	24370357	"concern"	"EOS"	"u"	1	0.7	1.63122963905334	0
"297"	24370357	"concern"	"V1"	"g"	1	0.7	21.5643472671509	0.00694444444444444
"298"	24370357	"concern"	"V1"	"u"	1	0.7	19.4507369995117	0
"299"	24370357	"concern"	"V2"	"g"	1	0.7	13.3835983276367	0
"300"	24370357	"concern"	"V2"	"u"	1	0.7	0	0
"301"	24370357	"conclusion"	"EOS"	"g"	1	0.7	0.994943857192993	0.00347222222222222
"302"	24370357	"conclusion"	"EOS"	"u"	1	0.7	1.71227335929871	0
"303"	24370357	"conclusion"	"V1"	"g"	1	0.7	21.8210363388062	0
"304"	24370357	"conclusion"	"V1"	"u"	1	0.7	19.4537665843964	0
"305"	24370357	"conclusion"	"V2"	"g"	1	0.7	13.1104612350464	0
"306"	24370357	"conclusion"	"V2"	"u"	1	0.7	0	0
"307"	24370357	"confirmation"	"EOS"	"g"	1	0.7	1.02433168888092	0
"308"	24370357	"confirmation"	"EOS"	"u"	1	0.7	1.66924929618835	0
"309"	24370357	"confirmation"	"V1"	"g"	1	0.7	21.5399441719055	0.0902777777777778
"310"	24370357	"confirmation"	"V1"	"u"	1	0.7	19.369392156601	0
"311"	24370357	"confirmation"	"V2"	"g"	1	0.7	12.9536519050598	0
"312"	24370357	"confirmation"	"V2"	"u"	1	0.7	0	0
"313"	24370357	"declaration"	"EOS"	"g"	1	0.7	1.06696569919586	0
"314"	24370357	"declaration"	"EOS"	"u"	1	0.7	1.84342956542969	0
"315"	24370357	"declaration"	"V1"	"g"	1	0.7	21.7179317474365	0
"316"	24370357	"declaration"	"V1"	"u"	1	0.7	19.6725316047668	0
"317"	24370357	"declaration"	"V2"	"g"	1	0.7	13.0849673748016	0
"318"	24370357	"declaration"	"V2"	"u"	1	0.7	0	0
"319"	24370357	"evidence"	"EOS"	"g"	1	0.7	1.27010774612427	0
"320"	24370357	"evidence"	"EOS"	"u"	1	0.7	1.67794549465179	0
"321"	24370357	"evidence"	"V1"	"g"	1	0.7	21.7292981147766	0.0104166666666667
"322"	24370357	"evidence"	"V1"	"u"	1	0.7	19.5730056762695	0
"323"	24370357	"evidence"	"V2"	"g"	1	0.7	13.2106962203979	0
