Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm	ScriptName
information	V1_0	NoSC	7.3666229248046875	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
myth	V1_0	SC	9.006803512573242	0.3576388888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
myth	V1_0	NoSC	6.956485748291016	0.020833333333333332	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
feeling	V1_0	SC	9.214786529541016	0.59375	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
feeling	V1_0	NoSC	6.196832656860352	0.1284722222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
claim	V1_0	SC	10.196520805358887	0.2743055555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
claim	V1_0	NoSC	7.834249496459961	0.16319444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
finding	V1_0	SC	9.296859741210938	0.40625	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
finding	V1_0	NoSC	8.868534088134766	0.03819444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
admission	V1_0	SC	9.057365417480469	0.3819444444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
admission	V1_0	NoSC	5.63629674911499	0.006944444444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assertion	V1_0	SC	8.439496040344238	0.6284722222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assertion	V1_0	NoSC	5.34846305847168	0.12152777777777778	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
idea	V1_0	SC	7.986606597900391	0.4756944444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
idea	V1_0	NoSC	4.781648635864258	0.03819444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
conjecture	V1_0	SC	8.787928581237793	0.2881944444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
conjecture	V1_0	NoSC	5.488580703735352	0.010416666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
observation	V1_0	SC	9.108539581298828	0.4270833333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
observation	V1_0	NoSC	9.179634094238281	0.020833333333333332	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
news	V1_0	SC	8.357048034667969	0.375	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
news	V1_0	NoSC	6.172385215759277	0.003472222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
evidence	V1_0	SC	8.618912696838379	0.11458333333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
evidence	V1_0	NoSC	6.837502956390381	0.034722222222222224	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
remark	V1_0	SC	8.711644172668457	0.7013888888888888	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
remark	V1_0	NoSC	5.3092241287231445	0.08333333333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assumption	V1_0	SC	8.442367553710938	0.4965277777777778	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assumption	V1_0	NoSC	7.54709005355835	0.10069444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
opinion	V1_0	SC	8.717020034790039	0.19791666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
opinion	V1_0	NoSC	6.8315582275390625	0.041666666666666664	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
conviction	V1_0	SC	8.709017753601074	0.4583333333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
conviction	V1_0	NoSC	5.736431121826172	0.027777777777777776	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
understanding	V1_0	SC	8.974430084228516	0.4791666666666667	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
understanding	V1_0	NoSC	7.239428997039795	0.024305555555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
report	V1_0	SC	8.740836143493652	0.6666666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
report	V1_0	NoSC	5.551480293273926	0.017361111111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
indication	V1_0	SC	8.456690788269043	0.4756944444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
indication	V1_0	NoSC	6.377841949462891	0.041666666666666664	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
reminder	V1_0	SC	8.338369369506836	0.53125	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
reminder	V1_0	NoSC	6.114027976989746	0.06597222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
truth	V1_0	SC	8.413084030151367	0.2534722222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
truth	V1_0	NoSC	6.057517051696777	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
declaration	V1_0	SC	8.81214714050293	0.4201388888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
declaration	V1_0	NoSC	5.4840521812438965	0.017361111111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
speculation	V1_0	SC	9.18741226196289	0.7638888888888888	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
speculation	V1_0	NoSC	5.81801700592041	0.07291666666666667	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
disclosure	V1_0	SC	8.976951599121094	0.19791666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
disclosure	V1_0	NoSC	5.630782127380371	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
guess	V1_0	SC	8.600667953491211	0.2673611111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
guess	V1_0	NoSC	7.3088698387146	0.024305555555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
revelation	V1_0	SC	8.988984107971191	0.2847222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
revelation	V1_0	NoSC	6.779930114746094	0.020833333333333332	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
belief	V1_0	SC	7.518914699554443	0.6319444444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
belief	V1_0	NoSC	6.651860237121582	0.08333333333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
accusation	V1_0	SC	8.894508361816406	0.6979166666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
accusation	V1_0	NoSC	6.926855087280273	0.04861111111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
story	V1_0	SC	8.379450798034668	0.4375	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
story	V1_0	NoSC	5.142705917358398	0.006944444444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
notion	V1_0	SC	8.59560775756836	0.5798611111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
notion	V1_0	NoSC	4.930987358093262	0.10069444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
realization	V1_0	SC	8.400394439697266	0.5277777777777778	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
realization	V1_0	NoSC	5.646373748779297	0.059027777777777776	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
thought	V1_0	SC	8.63365364074707	0.4548611111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
thought	V1_0	NoSC	5.99780797958374	0.14583333333333334	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
intuition	V1_0	SC	8.227149963378906	0.5972222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
intuition	V1_0	NoSC	5.233199119567871	0.017361111111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
suspicion	V1_0	SC	8.22474193572998	0.5173611111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
suspicion	V1_0	NoSC	7.455106258392334	0.03819444444444445	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
recognition	V1_0	SC	9.668729782104492	0.4618055555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
recognition	V1_0	NoSC	8.898106575012207	0.003472222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
announcement	V1_0	SC	8.596230506896973	0.4236111111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
announcement	V1_0	NoSC	5.56154727935791	0.010416666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assurance	V1_0	SC	8.992886543273926	0.4479166666666667	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assurance	V1_0	NoSC	6.3504958152771	0.0798611111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
statement	V1_0	SC	8.411531448364258	0.4201388888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
statement	V1_0	NoSC	7.184978008270264	0.020833333333333332	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assessment	V1_0	SC	8.20822525024414	0.5034722222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
assessment	V1_0	NoSC	6.7358551025390625	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
sense	V1_0	SC	8.905144691467285	0.4513888888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
sense	V1_0	NoSC	6.866330146789551	0.020833333333333332	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
fact	V1_0	SC	8.025111198425293	0.6111111111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
fact	V1_0	NoSC	7.856063365936279	0.1701388888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
perception	V1_0	SC	8.715641021728516	0.4409722222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
perception	V1_0	NoSC	7.34041690826416	0.04861111111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
insinuation	V1_0	SC	9.810237884521484	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
insinuation	V1_0	NoSC	10.75667953491211	0.0	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
confirmation	V1_0	SC	8.831243515014648	0.5208333333333334	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
confirmation	V1_0	NoSC	5.377476692199707	0.04513888888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
certainty	V1_0	SC	9.484781265258789	0.4895833333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
certainty	V1_0	NoSC	7.917689323425293	0.013888888888888888	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
prediction	V1_0	SC	8.629474639892578	0.5243055555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
prediction	V1_0	NoSC	5.974891185760498	0.017361111111111112	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
view	V1_0	SC	9.223804473876953	0.3055555555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
view	V1_0	NoSC	8.510483741760254	0.09375	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
contention	V1_0	SC	9.051748275756836	0.40625	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
contention	V1_0	NoSC	5.29293966293335	0.23958333333333334	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
complaint	V1_0	SC	7.355307579040527	0.4513888888888889	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
complaint	V1_0	NoSC	3.299696922302246	0.024305555555555556	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
concern	V1_0	SC	9.853853225708008	0.2847222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
concern	V1_0	NoSC	6.1414947509765625	0.06597222222222222	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
suggestion	V1_0	SC	8.57699966430664	0.3819444444444444	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
suggestion	V1_0	NoSC	7.195318222045898	0.041666666666666664	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
proof	V1_0	SC	9.167488098144531	0.4270833333333333	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
proof	V1_0	NoSC	7.567277431488037	0.034722222222222224	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
message	V1_0	SC	8.620903015136719	0.4548611111111111	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
message	V1_0	NoSC	5.020378112792969	0.010416666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
rumor	V1_0	SC	9.153106689453125	0.6666666666666666	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
rumor	V1_0	NoSC	4.283856391906738	0.12152777777777778	126165081	0.0	0.5	647336050	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_NoLM_NoPos
accusation	V1_0	SC	5.74048376083374	0.2986111111111111	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
accusation	V1_0	NoSC	1.8382000923156738	0.03125	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
news	V1_0	SC	6.7404985427856445	0.04513888888888889	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
news	V1_0	NoSC	3.7967162132263184	0.013888888888888888	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
confirmation	V1_0	SC	5.132974147796631	0.125	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
confirmation	V1_0	NoSC	3.532475471496582	0.0	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
sense	V1_0	SC	5.964032173156738	0.2152777777777778	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
sense	V1_0	NoSC	5.780570030212402	0.020833333333333332	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
complaint	V1_0	SC	5.204021453857422	0.09375	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
complaint	V1_0	NoSC	1.3874343633651733	0.003472222222222222	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
claim	V1_0	SC	6.536016464233398	0.4027777777777778	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
claim	V1_0	NoSC	2.0080318450927734	0.1284722222222222	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
prediction	V1_0	SC	6.278746604919434	0.06944444444444445	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
prediction	V1_0	NoSC	3.1683578491210938	0.013888888888888888	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
idea	V1_0	SC	5.199676513671875	0.06944444444444445	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
idea	V1_0	NoSC	1.8155878782272339	0.034722222222222224	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
statement	V1_0	SC	5.2852373123168945	0.2569444444444444	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
statement	V1_0	NoSC	2.3829479217529297	0.04861111111111111	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
allegation	V1_0	SC	5.440866470336914	0.3333333333333333	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
allegation	V1_0	NoSC	1.91487717628479	0.03819444444444445	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
rumor	V1_0	SC	5.998152732849121	0.4375	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
rumor	V1_0	NoSC	1.9584767818450928	0.0763888888888889	80790145	0.5	0.5	709961927	935649231	char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short_Stims
