Script	ID	predictability_weight	deletion_rate	Word	Distance	AvailableRate
script__QC_3_W_GPT2M	763369683	0.25	0.35	14	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	15	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	16	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	17	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	18	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	19	prediction	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	20	prediction	0.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	0	of	0.02
script__QC_3_W_GPT2M	763369683	0.25	0.35	1	of	0.18
script__QC_3_W_GPT2M	763369683	0.25	0.35	2	of	0.12
script__QC_3_W_GPT2M	763369683	0.25	0.35	3	of	0.12
script__QC_3_W_GPT2M	763369683	0.25	0.35	4	of	0.1
script__QC_3_W_GPT2M	763369683	0.25	0.35	5	of	0.09
script__QC_3_W_GPT2M	763369683	0.25	0.35	6	of	0.12
script__QC_3_W_GPT2M	763369683	0.25	0.35	7	of	0.15
script__QC_3_W_GPT2M	763369683	0.25	0.35	8	of	0.09
script__QC_3_W_GPT2M	763369683	0.25	0.35	9	of	0.15
script__QC_3_W_GPT2M	763369683	0.25	0.35	10	of	0.09
script__QC_3_W_GPT2M	763369683	0.25	0.35	11	of	0.09
script__QC_3_W_GPT2M	763369683	0.25	0.35	12	of	0.12
script__QC_3_W_GPT2M	763369683	0.25	0.35	13	of	0.11
script__QC_3_W_GPT2M	763369683	0.25	0.35	14	of	0.13
script__QC_3_W_GPT2M	763369683	0.25	0.35	15	of	0.18
script__QC_3_W_GPT2M	763369683	0.25	0.35	16	of	0.13
script__QC_3_W_GPT2M	763369683	0.25	0.35	17	of	0.6
script__QC_3_W_GPT2M	763369683	0.25	0.35	18	of	0.83
script__QC_3_W_GPT2M	763369683	0.25	0.35	19	of	0.99
script__QC_3_W_GPT2M	763369683	0.25	0.35	20	of	0.02
script__QC_3_W_GPT2M	763369683	0.25	0.35	0	by	0.01
script__QC_3_W_GPT2M	763369683	0.25	0.35	1	by	0.95
script__QC_3_W_GPT2M	763369683	0.25	0.35	2	by	0.93
script__QC_3_W_GPT2M	763369683	0.25	0.35	3	by	0.94
script__QC_3_W_GPT2M	763369683	0.25	0.35	4	by	0.94
script__QC_3_W_GPT2M	763369683	0.25	0.35	5	by	0.92
script__QC_3_W_GPT2M	763369683	0.25	0.35	6	by	0.93
script__QC_3_W_GPT2M	763369683	0.25	0.35	7	by	0.93
script__QC_3_W_GPT2M	763369683	0.25	0.35	8	by	0.93
script__QC_3_W_GPT2M	763369683	0.25	0.35	9	by	0.91
script__QC_3_W_GPT2M	763369683	0.25	0.35	10	by	0.9
script__QC_3_W_GPT2M	763369683	0.25	0.35	11	by	0.95
script__QC_3_W_GPT2M	763369683	0.25	0.35	12	by	0.95
script__QC_3_W_GPT2M	763369683	0.25	0.35	13	by	0.93
script__QC_3_W_GPT2M	763369683	0.25	0.35	14	by	0.92
script__QC_3_W_GPT2M	763369683	0.25	0.35	15	by	0.95
script__QC_3_W_GPT2M	763369683	0.25	0.35	16	by	0.97
script__QC_3_W_GPT2M	763369683	0.25	0.35	17	by	0.98
script__QC_3_W_GPT2M	763369683	0.25	0.35	18	by	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	19	by	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	20	by	0.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	0	about	0.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	1	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	2	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	3	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	4	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	5	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	6	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	7	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	8	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	9	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	10	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	11	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	12	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	13	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	14	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	15	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	16	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	17	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	18	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	19	about	1.0
script__QC_3_W_GPT2M	763369683	0.25	0.35	20	about	0.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	was	0.09
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	was	0.19
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	was	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	was	0.08
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	was	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	was	0.37
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	was	0.9
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	was	0.42
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	was	0.87
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	was	0.88
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	was	0.4
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	was	0.73
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	was	0.9
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	was	0.88
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	was	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	was	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	was	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	was	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	was	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	was	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	was	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	that	0.05
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	that	0.15
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	that	0.22
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	that	0.07
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	that	0.95
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	that	0.31
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	that	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	that	0.54
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	that	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	that	0.83
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	that	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	that	0.83
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	that	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	that	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	that	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	that	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	that	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	that	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	that	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	that	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	that	0.2
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	fact	0.01
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	fact	0.08
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	fact	0.14
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	fact	0.02
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	fact	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	fact	0.23
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	fact	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	fact	0.48
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	fact	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	fact	0.94
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	fact	0.36
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	fact	0.87
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	fact	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	fact	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	fact	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	fact	0.06
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	information	0.02
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	information	0.14
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	information	0.1
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	information	0.03
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	information	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	information	0.43
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	information	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	information	0.47
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	information	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	information	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	information	0.33
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	information	0.92
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	information	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	information	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	information	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	information	0.12
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	report	0.02
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	report	0.03
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	report	0.13
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	report	0.03
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	report	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	report	0.19
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	report	0.93
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	report	0.22
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	report	0.95
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	report	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	report	0.32
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	report	0.86
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	report	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	report	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	report	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	report	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	report	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	report	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	report	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	report	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	report	0.12
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	belief	0.01
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	belief	0.04
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	belief	0.12
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	belief	0.01
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	belief	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	belief	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	belief	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	belief	0.3
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	belief	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	belief	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	belief	0.29
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	belief	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	belief	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	belief	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	belief	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	belief	0.11
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	finding	0.01
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	finding	0.06
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	finding	0.06
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	finding	0.02
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	finding	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	finding	0.2
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	finding	0.95
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	finding	0.27
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	finding	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	finding	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	finding	0.32
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	finding	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	finding	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	finding	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	finding	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	finding	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	finding	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	finding	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	finding	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	finding	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	finding	0.09
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	prediction	0.03
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	prediction	0.05
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	prediction	0.28
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	prediction	0.02
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	prediction	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	prediction	0.32
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	prediction	0.95
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	prediction	0.42
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	prediction	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	prediction	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	prediction	0.31
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	prediction	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	prediction	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	prediction	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	prediction	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	prediction	0.18
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	of	0.17
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	of	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	of	0.35
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	of	0.25
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	of	0.8
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	of	0.35
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	of	0.73
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	of	0.42
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	of	0.69
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	of	0.66
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	of	0.41
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	of	0.63
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	of	0.73
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	of	0.65
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	of	0.82
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	of	0.85
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	of	0.87
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	of	0.94
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	of	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	of	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	of	0.34
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	by	0.06
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	by	0.12
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	by	0.24
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	by	0.11
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	by	0.89
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	by	0.16
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	by	0.76
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	by	0.28
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	by	0.84
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	by	0.8
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	by	0.45
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	by	0.62
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	by	0.84
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	by	0.72
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	by	0.93
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	by	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	by	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	by	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	by	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	by	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	by	0.2
script__QC_3_W_GPT2L	319094315	1.0	0.35	0	about	0.04
script__QC_3_W_GPT2L	319094315	1.0	0.35	1	about	0.11
script__QC_3_W_GPT2L	319094315	1.0	0.35	2	about	0.18
script__QC_3_W_GPT2L	319094315	1.0	0.35	3	about	0.05
script__QC_3_W_GPT2L	319094315	1.0	0.35	4	about	0.98
script__QC_3_W_GPT2L	319094315	1.0	0.35	5	about	0.27
script__QC_3_W_GPT2L	319094315	1.0	0.35	6	about	0.97
script__QC_3_W_GPT2L	319094315	1.0	0.35	7	about	0.43
script__QC_3_W_GPT2L	319094315	1.0	0.35	8	about	0.95
script__QC_3_W_GPT2L	319094315	1.0	0.35	9	about	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	10	about	0.33
script__QC_3_W_GPT2L	319094315	1.0	0.35	11	about	0.91
script__QC_3_W_GPT2L	319094315	1.0	0.35	12	about	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	13	about	0.96
script__QC_3_W_GPT2L	319094315	1.0	0.35	14	about	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	15	about	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	16	about	0.99
script__QC_3_W_GPT2L	319094315	1.0	0.35	17	about	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	18	about	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	19	about	1.0
script__QC_3_W_GPT2L	319094315	1.0	0.35	20	about	0.14
script__QC_3_W_GPT2M	215423136	0.0	0.55	0	was	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	1	was	0.05
script__QC_3_W_GPT2M	215423136	0.0	0.55	2	was	0.08
script__QC_3_W_GPT2M	215423136	0.0	0.55	3	was	0.07
script__QC_3_W_GPT2M	215423136	0.0	0.55	4	was	0.03
script__QC_3_W_GPT2M	215423136	0.0	0.55	5	was	0.1
script__QC_3_W_GPT2M	215423136	0.0	0.55	6	was	0.05
script__QC_3_W_GPT2M	215423136	0.0	0.55	7	was	0.1
script__QC_3_W_GPT2M	215423136	0.0	0.55	8	was	0.07
script__QC_3_W_GPT2M	215423136	0.0	0.55	9	was	0.04
script__QC_3_W_GPT2M	215423136	0.0	0.55	10	was	0.06
script__QC_3_W_GPT2M	215423136	0.0	0.55	11	was	0.04
script__QC_3_W_GPT2M	215423136	0.0	0.55	12	was	0.07
script__QC_3_W_GPT2M	215423136	0.0	0.55	13	was	0.03
script__QC_3_W_GPT2M	215423136	0.0	0.55	14	was	0.07
script__QC_3_W_GPT2M	215423136	0.0	0.55	15	was	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	16	was	0.08
script__QC_3_W_GPT2M	215423136	0.0	0.55	17	was	0.04
script__QC_3_W_GPT2M	215423136	0.0	0.55	18	was	0.09
script__QC_3_W_GPT2M	215423136	0.0	0.55	19	was	0.16
script__QC_3_W_GPT2M	215423136	0.0	0.55	20	was	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	0	that	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	1	that	0.26
script__QC_3_W_GPT2M	215423136	0.0	0.55	2	that	0.29
script__QC_3_W_GPT2M	215423136	0.0	0.55	3	that	0.33
script__QC_3_W_GPT2M	215423136	0.0	0.55	4	that	0.05
script__QC_3_W_GPT2M	215423136	0.0	0.55	5	that	0.38
script__QC_3_W_GPT2M	215423136	0.0	0.55	6	that	0.23
script__QC_3_W_GPT2M	215423136	0.0	0.55	7	that	0.31
script__QC_3_W_GPT2M	215423136	0.0	0.55	8	that	0.24
script__QC_3_W_GPT2M	215423136	0.0	0.55	9	that	0.19
script__QC_3_W_GPT2M	215423136	0.0	0.55	10	that	0.23
script__QC_3_W_GPT2M	215423136	0.0	0.55	11	that	0.18
script__QC_3_W_GPT2M	215423136	0.0	0.55	12	that	0.22
script__QC_3_W_GPT2M	215423136	0.0	0.55	13	that	0.17
script__QC_3_W_GPT2M	215423136	0.0	0.55	14	that	0.29
script__QC_3_W_GPT2M	215423136	0.0	0.55	15	that	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	16	that	0.4
script__QC_3_W_GPT2M	215423136	0.0	0.55	17	that	0.24
script__QC_3_W_GPT2M	215423136	0.0	0.55	18	that	0.43
script__QC_3_W_GPT2M	215423136	0.0	0.55	19	that	0.54
script__QC_3_W_GPT2M	215423136	0.0	0.55	20	that	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	0	fact	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	1	fact	0.92
script__QC_3_W_GPT2M	215423136	0.0	0.55	2	fact	0.93
script__QC_3_W_GPT2M	215423136	0.0	0.55	3	fact	0.96
script__QC_3_W_GPT2M	215423136	0.0	0.55	4	fact	0.09
script__QC_3_W_GPT2M	215423136	0.0	0.55	5	fact	0.94
script__QC_3_W_GPT2M	215423136	0.0	0.55	6	fact	0.91
script__QC_3_W_GPT2M	215423136	0.0	0.55	7	fact	0.9
script__QC_3_W_GPT2M	215423136	0.0	0.55	8	fact	0.86
script__QC_3_W_GPT2M	215423136	0.0	0.55	9	fact	0.93
script__QC_3_W_GPT2M	215423136	0.0	0.55	10	fact	0.9
script__QC_3_W_GPT2M	215423136	0.0	0.55	11	fact	0.92
script__QC_3_W_GPT2M	215423136	0.0	0.55	12	fact	0.88
script__QC_3_W_GPT2M	215423136	0.0	0.55	13	fact	0.95
script__QC_3_W_GPT2M	215423136	0.0	0.55	14	fact	0.95
script__QC_3_W_GPT2M	215423136	0.0	0.55	15	fact	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	16	fact	0.96
script__QC_3_W_GPT2M	215423136	0.0	0.55	17	fact	0.96
script__QC_3_W_GPT2M	215423136	0.0	0.55	18	fact	0.98
script__QC_3_W_GPT2M	215423136	0.0	0.55	19	fact	0.97
script__QC_3_W_GPT2M	215423136	0.0	0.55	20	fact	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	0	information	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	1	information	0.77
script__QC_3_W_GPT2M	215423136	0.0	0.55	2	information	0.8
script__QC_3_W_GPT2M	215423136	0.0	0.55	3	information	0.86
script__QC_3_W_GPT2M	215423136	0.0	0.55	4	information	0.05
script__QC_3_W_GPT2M	215423136	0.0	0.55	5	information	0.8
script__QC_3_W_GPT2M	215423136	0.0	0.55	6	information	0.77
script__QC_3_W_GPT2M	215423136	0.0	0.55	7	information	0.73
script__QC_3_W_GPT2M	215423136	0.0	0.55	8	information	0.7
script__QC_3_W_GPT2M	215423136	0.0	0.55	9	information	0.8
script__QC_3_W_GPT2M	215423136	0.0	0.55	10	information	0.74
script__QC_3_W_GPT2M	215423136	0.0	0.55	11	information	0.76
script__QC_3_W_GPT2M	215423136	0.0	0.55	12	information	0.74
script__QC_3_W_GPT2M	215423136	0.0	0.55	13	information	0.81
script__QC_3_W_GPT2M	215423136	0.0	0.55	14	information	0.83
script__QC_3_W_GPT2M	215423136	0.0	0.55	15	information	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	16	information	0.86
script__QC_3_W_GPT2M	215423136	0.0	0.55	17	information	0.85
script__QC_3_W_GPT2M	215423136	0.0	0.55	18	information	0.9
script__QC_3_W_GPT2M	215423136	0.0	0.55	19	information	0.91
script__QC_3_W_GPT2M	215423136	0.0	0.55	20	information	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	0	report	0.0
script__QC_3_W_GPT2M	215423136	0.0	0.55	1	report	0.94
script__QC_3_W_GPT2M	215423136	0.0	0.55	2	report	0.94
script__QC_3_W_GPT2M	215423136	0.0	0.55	3	report	0.96
script__QC_3_W_GPT2M	215423136	0.0	0.55	4	report	0.09
script__QC_3_W_GPT2M	215423136	0.0	0.55	5	report	0.95
script__QC_3_W_GPT2M	215423136	0.0	0.55	6	report	0.94
script__QC_3_W_GPT2M	215423136	0.0	0.55	7	report	0.91
script__QC_3_W_GPT2M	215423136	0.0	0.55	8	report	0.89
script__QC_3_W_GPT2M	215423136	0.0	0.55	9	report	0.95
