Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm
opinion	V2_2	SCRC_compatible	9.22448444366455	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V1_0	SCRC_compatible	15.246402740478516	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_0	SCRC_incompatible	10.329026222229004	1.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_1	SCRC_incompatible	4.0453200340271	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V2_2	SCRC_incompatible	7.972856044769287	0.0	647540577	0.75	0.3	516252642	27553360
opinion	V1_0	SCRC_incompatible	15.540510177612305	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_0	SC_compatible	13.85126781463623	1.0	647540577	0.75	0.3	516252642	27553360
myth	V2_1	SC_compatible	1.86793851852417	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_2	SC_compatible	9.830810546875	0.0	647540577	0.75	0.3	516252642	27553360
myth	V1_0	SC_compatible	14.104084014892578	0.0	647540577	0.75	0.3	516252642	27553360
myth	V1_0	NoSC_incompatible	13.984733581542969	NA	647540577	0.75	0.3	516252642	27553360
myth	V2_0	SC_incompatible	6.828691005706787	1.0	647540577	0.75	0.3	516252642	27553360
myth	V2_1	SC_incompatible	2.008166551589966	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_2	SC_incompatible	8.022939682006836	0.0	647540577	0.75	0.3	516252642	27553360
myth	V1_0	SC_incompatible	14.38454818725586	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_0	SCRC_compatible	14.190218925476074	1.0	647540577	0.75	0.3	516252642	27553360
myth	V2_1	SCRC_compatible	2.52923846244812	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_2	SCRC_compatible	9.845638275146484	0.0	647540577	0.75	0.3	516252642	27553360
myth	V1_0	SCRC_compatible	14.481271743774414	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_0	SCRC_incompatible	9.881420135498047	1.0	647540577	0.75	0.3	516252642	27553360
myth	V2_1	SCRC_incompatible	3.4099292755126953	0.0	647540577	0.75	0.3	516252642	27553360
myth	V2_2	SCRC_incompatible	8.30012321472168	0.0	647540577	0.75	0.3	516252642	27553360
myth	V1_0	SCRC_incompatible	14.977165222167969	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_0	SC_compatible	13.726485252380371	1.0	647540577	0.75	0.3	516252642	27553360
indication	V2_1	SC_compatible	1.8221399784088135	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_2	SC_compatible	9.403861045837402	0.0	647540577	0.75	0.3	516252642	27553360
indication	V1_0	SC_compatible	14.607741355895996	0.0	647540577	0.75	0.3	516252642	27553360
indication	V1_0	NoSC_incompatible	15.45376205444336	NA	647540577	0.75	0.3	516252642	27553360
indication	V2_0	SC_incompatible	7.5612616539001465	1.0	647540577	0.75	0.3	516252642	27553360
indication	V2_1	SC_incompatible	2.003051519393921	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_2	SC_incompatible	7.586104393005371	0.0	647540577	0.75	0.3	516252642	27553360
