"(Intercept)"	"HasRC.C"	"compatible.C"	"True_Minus_False.C"	"HasRC.C:compatible.C"	"HasRC.C:True_Minus_False.C"	"Item"
"o_trader_businessman"	2.77468701330888	-0.437559201531312	-0.423682640696319	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"o_trader_businessman"
"o_trickster_woman"	14.4080132911061	-0.437559201531312	2.09423059371581	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"o_trickster_woman"
"o_victim_criminal"	16.0996814376565	-0.437559201531312	2.88052153644139	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"o_victim_criminal"
"o_violinist_sponsors"	3.21455620377528	-0.437559201531312	0.825948588438728	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"o_violinist_sponsors"
"v_actor_fans"	7.7474378403549	-0.437559201531312	-0.357937732353727	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_actor_fans"
"v_agent_fbi"	2.68857104818706	-0.437559201531312	1.17152773980242	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_agent_fbi"
"v_banker_analyst"	7.23884842601794	-0.437559201531312	-0.274188714791542	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_banker_analyst"
"v_bully_children"	1.16510718018278	-0.437559201531312	0.0344933493729313	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_bully_children"
"v_businessman_sponsor"	6.48958244118377	-0.437559201531312	0.0870874521056176	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_businessman_sponsor"
"v_captain_crew"	2.45803455449491	-0.437559201531312	1.08967107439511	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_captain_crew"
"v_criminal_stranger"	7.59429706248018	-0.437559201531312	-0.103411566293112	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_criminal_stranger"
"v_customer_vendor"	1.9514767235882	-0.437559201531312	-0.163546254745108	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_customer_vendor"
"v_doctor_colleague"	7.72544866782965	-0.437559201531312	0.567904796178209	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_doctor_colleague"
"v_driver_guide"	2.75746934904493	-0.437559201531312	-0.551360339458564	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_driver_guide"
"v_fiancé_author"	5.39867120425052	-0.437559201531312	0.130082205767184	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_fiancé_author"
"v_firefighter_neighbor"	12.3622153075453	-0.437559201531312	0.388044670729563	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_firefighter_neighbor"
"v_fisherman_gardener"	1.80035021020737	-0.437559201531312	-0.51759012830513	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_fisherman_gardener"
"v_guest_cousin"	13.8076480100811	-0.437559201531312	-0.602490821458848	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_guest_cousin"
"v_guest_thug"	8.81925494155014	-0.437559201531312	-1.10449034331373	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_guest_thug"
"v_investor_scientist"	10.4985818134695	-0.437559201531312	0.764663440111713	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_investor_scientist"
"v_janitor_organizer"	1.44858594316255	-0.437559201531312	0.607739120235154	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_janitor_organizer"
"v_judge_attorney"	1.32531545826136	-0.437559201531312	0.223648716273086	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_judge_attorney"
"v_lifeguard_soldier"	13.3504823065622	-0.437559201531312	-0.326960466489336	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_lifeguard_soldier"
"v_manager_boss"	7.75246190970961	-0.437559201531312	0.323966896619956	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_manager_boss"
"v_medic_survivor"	8.71238757181233	-0.437559201531312	0.924020293127649	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_medic_survivor"
"v_pediatrician_receptionist"	13.8235437863044	-0.437559201531312	-0.556308144947125	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_pediatrician_receptionist"
"v_plaintiff_jury"	6.68137600457135	-0.437559201531312	-0.486082745477754	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_plaintiff_jury"
"v_plumber_apprentice"	1.47309737060358	-0.437559201531312	-0.0813843284746519	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_plumber_apprentice"
"v_president_farmer"	2.22784107096591	-0.437559201531312	-0.643069280233529	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_president_farmer"
"v_psychiatrist_nurse"	12.6463829900113	-0.437559201531312	-1.20956067166969	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_psychiatrist_nurse"
"v_senator_diplomat"	10.1206886068462	-0.437559201531312	-0.842825394167419	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_senator_diplomat"
"v_sponsor_musician"	12.0328782789425	-0.437559201531312	-0.0767915136674061	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_sponsor_musician"
"v_teacher_principal"	1.69282944327551	-0.437559201531312	-0.219305167864662	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_teacher_principal"
"v_thief_detective"	10.9309652120433	-0.437559201531312	-0.20780623541578	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_thief_detective"
"v_vendor_salesman"	12.6713909912063	-0.437559201531312	-0.246352501004092	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_vendor_salesman"
"v_victim_swimmer"	9.45711851970777	-0.437559201531312	-2.4086249411718	0.0151494204190593	0.0870243368881594	-0.0956636095706699	"v_victim_swimmer"
