ID	DeletionRate	Autoencoder	NoiseLM	PlainLM	PredWeight	Noun	Continuation	That	NoThat
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the actor	36	36
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the violinist	36	36
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the senator	35	37
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the commander	25	47
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the victims	47	25
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the politician	49	23
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the surgeon	36	36
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the extremist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the clerk	60	12
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the trader	47	25
612966719	0.4	727001672	964163553	27553360	0.5	complaint	the CEO	25	47
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the principal	59	13
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the sculptor	61	11
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the consultant	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the runner	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the child	60	12
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the criminal	71	1
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the student	36	36
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the mobster	25	47
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the actor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the preacher	23	49
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the violinist	49	23
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the senator	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the commander	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the politician	35	37
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the surgeon	61	11
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the extremist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the clerk	49	23
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the trader	48	24
612966719	0.4	727001672	964163553	27553360	0.5	declaration	the CEO	59	13
612966719	0.4	727001672	964163553	27553360	0.5	news	the principal	61	11
612966719	0.4	727001672	964163553	27553360	0.5	news	the sculptor	71	1
612966719	0.4	727001672	964163553	27553360	0.5	news	the consultant	24	48
612966719	0.4	727001672	964163553	27553360	0.5	news	the runner	12	60
612966719	0.4	727001672	964163553	27553360	0.5	news	the child	25	47
612966719	0.4	727001672	964163553	27553360	0.5	news	the criminal	47	25
612966719	0.4	727001672	964163553	27553360	0.5	news	the student	61	11
612966719	0.4	727001672	964163553	27553360	0.5	news	the mobster	72	0
612966719	0.4	727001672	964163553	27553360	0.5	news	the actor	71	1
612966719	0.4	727001672	964163553	27553360	0.5	news	the preacher	49	23
612966719	0.4	727001672	964163553	27553360	0.5	news	the violinist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	news	the senator	60	12
612966719	0.4	727001672	964163553	27553360	0.5	news	the commander	59	13
612966719	0.4	727001672	964163553	27553360	0.5	news	the victims	37	35
612966719	0.4	727001672	964163553	27553360	0.5	news	the politician	60	12
612966719	0.4	727001672	964163553	27553360	0.5	news	the surgeon	48	24
612966719	0.4	727001672	964163553	27553360	0.5	news	the extremist	35	37
612966719	0.4	727001672	964163553	27553360	0.5	news	the clerk	48	24
612966719	0.4	727001672	964163553	27553360	0.5	news	the trader	49	23
612966719	0.4	727001672	964163553	27553360	0.5	news	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the principal	59	13
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the sculptor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the consultant	36	36
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the runner	25	47
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the child	36	36
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the criminal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the student	48	24
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the mobster	35	37
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the actor	25	47
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the preacher	36	36
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the violinist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the senator	37	35
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the commander	59	13
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the victims	12	60
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the politician	25	47
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the surgeon	72	0
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the extremist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the clerk	71	1
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the trader	61	11
612966719	0.4	727001672	964163553	27553360	0.5	confirmation	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the principal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the sculptor	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the consultant	48	24
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the runner	59	13
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the child	25	47
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the criminal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the student	36	36
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the mobster	59	13
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the actor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the preacher	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the violinist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the senator	13	59
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the commander	48	24
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the victims	72	0
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the politician	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the surgeon	60	12
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the extremist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the clerk	36	36
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the trader	36	36
612966719	0.4	727001672	964163553	27553360	0.5	announcement	the CEO	59	13
612966719	0.4	727001672	964163553	27553360	0.5	concern	the principal	61	11
612966719	0.4	727001672	964163553	27553360	0.5	concern	the sculptor	35	37
612966719	0.4	727001672	964163553	27553360	0.5	concern	the consultant	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the runner	49	23
612966719	0.4	727001672	964163553	27553360	0.5	concern	the child	72	0
612966719	0.4	727001672	964163553	27553360	0.5	concern	the criminal	71	1
612966719	0.4	727001672	964163553	27553360	0.5	concern	the student	36	36
612966719	0.4	727001672	964163553	27553360	0.5	concern	the mobster	37	35
612966719	0.4	727001672	964163553	27553360	0.5	concern	the actor	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	concern	the violinist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the senator	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the commander	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the victims	36	36
612966719	0.4	727001672	964163553	27553360	0.5	concern	the politician	72	0
612966719	0.4	727001672	964163553	27553360	0.5	concern	the surgeon	60	12
612966719	0.4	727001672	964163553	27553360	0.5	concern	the extremist	59	13
612966719	0.4	727001672	964163553	27553360	0.5	concern	the clerk	1	71
612966719	0.4	727001672	964163553	27553360	0.5	concern	the trader	59	13
612966719	0.4	727001672	964163553	27553360	0.5	concern	the CEO	49	23
612966719	0.4	727001672	964163553	27553360	0.5	finding	the principal	47	25
612966719	0.4	727001672	964163553	27553360	0.5	finding	the sculptor	36	36
612966719	0.4	727001672	964163553	27553360	0.5	finding	the consultant	37	35
612966719	0.4	727001672	964163553	27553360	0.5	finding	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	finding	the child	60	12
612966719	0.4	727001672	964163553	27553360	0.5	finding	the criminal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	finding	the student	24	48
612966719	0.4	727001672	964163553	27553360	0.5	finding	the mobster	48	24
612966719	0.4	727001672	964163553	27553360	0.5	finding	the actor	72	0
612966719	0.4	727001672	964163553	27553360	0.5	finding	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	finding	the violinist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	finding	the senator	48	24
612966719	0.4	727001672	964163553	27553360	0.5	finding	the commander	47	25
612966719	0.4	727001672	964163553	27553360	0.5	finding	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	finding	the politician	36	36
612966719	0.4	727001672	964163553	27553360	0.5	finding	the surgeon	49	23
612966719	0.4	727001672	964163553	27553360	0.5	finding	the extremist	36	36
612966719	0.4	727001672	964163553	27553360	0.5	finding	the clerk	59	13
612966719	0.4	727001672	964163553	27553360	0.5	finding	the trader	49	23
612966719	0.4	727001672	964163553	27553360	0.5	finding	the CEO	47	25
612966719	0.4	727001672	964163553	27553360	0.5	myth	the principal	36	36
612966719	0.4	727001672	964163553	27553360	0.5	myth	the sculptor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	myth	the consultant	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	myth	the child	71	1
612966719	0.4	727001672	964163553	27553360	0.5	myth	the criminal	49	23
612966719	0.4	727001672	964163553	27553360	0.5	myth	the student	36	36
612966719	0.4	727001672	964163553	27553360	0.5	myth	the mobster	60	12
612966719	0.4	727001672	964163553	27553360	0.5	myth	the actor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the violinist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	myth	the senator	36	36
612966719	0.4	727001672	964163553	27553360	0.5	myth	the commander	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the victims	60	12
612966719	0.4	727001672	964163553	27553360	0.5	myth	the politician	71	1
612966719	0.4	727001672	964163553	27553360	0.5	myth	the surgeon	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the extremist	37	35
612966719	0.4	727001672	964163553	27553360	0.5	myth	the clerk	60	12
612966719	0.4	727001672	964163553	27553360	0.5	myth	the trader	48	24
612966719	0.4	727001672	964163553	27553360	0.5	myth	the CEO	35	37
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the principal	37	35
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the sculptor	60	12
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the consultant	47	25
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the runner	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the child	37	35
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the criminal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the student	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the mobster	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the actor	71	1
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the preacher	25	47
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the violinist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the senator	47	25
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the commander	49	23
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the surgeon	59	13
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the extremist	37	35
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the clerk	36	36
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the trader	60	12
612966719	0.4	727001672	964163553	27553360	0.5	prediction	the CEO	72	0
612966719	0.4	727001672	964163553	27553360	0.5	information	the principal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	information	the sculptor	59	13
612966719	0.4	727001672	964163553	27553360	0.5	information	the consultant	37	35
612966719	0.4	727001672	964163553	27553360	0.5	information	the runner	47	25
612966719	0.4	727001672	964163553	27553360	0.5	information	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	information	the criminal	37	35
612966719	0.4	727001672	964163553	27553360	0.5	information	the student	71	1
612966719	0.4	727001672	964163553	27553360	0.5	information	the mobster	48	24
612966719	0.4	727001672	964163553	27553360	0.5	information	the actor	60	12
612966719	0.4	727001672	964163553	27553360	0.5	information	the preacher	24	48
612966719	0.4	727001672	964163553	27553360	0.5	information	the violinist	25	47
612966719	0.4	727001672	964163553	27553360	0.5	information	the senator	59	13
612966719	0.4	727001672	964163553	27553360	0.5	information	the commander	61	11
612966719	0.4	727001672	964163553	27553360	0.5	information	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	information	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	information	the surgeon	60	12
612966719	0.4	727001672	964163553	27553360	0.5	information	the extremist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	information	the clerk	72	0
612966719	0.4	727001672	964163553	27553360	0.5	information	the trader	59	13
612966719	0.4	727001672	964163553	27553360	0.5	information	the CEO	49	23
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the principal	36	36
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the sculptor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the consultant	48	24
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the criminal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the student	48	24
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the mobster	59	13
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the actor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the preacher	72	0
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the violinist	72	0
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the senator	71	1
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the commander	49	23
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the victims	36	36
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the politician	60	12
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the surgeon	47	25
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the extremist	37	35
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the clerk	47	25
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the trader	13	59
612966719	0.4	727001672	964163553	27553360	0.5	allegation	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the principal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the sculptor	72	0
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the consultant	59	13
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the runner	49	23
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the child	36	36
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the criminal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the student	72	0
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the mobster	23	49
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the actor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the violinist	36	36
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the senator	59	13
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the commander	61	11
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the politician	35	37
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the surgeon	49	23
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the extremist	72	0
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the clerk	35	37
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the trader	25	47
612966719	0.4	727001672	964163553	27553360	0.5	evidence	the CEO	72	0
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the principal	59	13
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the sculptor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the consultant	47	25
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the runner	24	48
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the criminal	61	11
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the student	71	1
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the mobster	36	36
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the actor	36	36
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the preacher	37	35
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the violinist	59	13
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the senator	49	23
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the commander	72	0
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the politician	60	12
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the surgeon	72	0
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the extremist	72	0
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the clerk	23	49
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the trader	24	48
612966719	0.4	727001672	964163553	27553360	0.5	conclusion	the CEO	36	36
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the principal	37	35
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the sculptor	71	1
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the consultant	25	47
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the runner	48	24
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the criminal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the student	71	1
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the mobster	61	11
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the actor	72	0
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the violinist	72	0
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the senator	59	13
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the commander	25	47
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the victims	71	1
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the surgeon	61	11
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the extremist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the clerk	49	23
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the trader	60	12
612966719	0.4	727001672	964163553	27553360	0.5	opinion	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	statement	the principal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	statement	the sculptor	72	0
612966719	0.4	727001672	964163553	27553360	0.5	statement	the consultant	72	0
612966719	0.4	727001672	964163553	27553360	0.5	statement	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	statement	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	statement	the criminal	47	25
612966719	0.4	727001672	964163553	27553360	0.5	statement	the student	48	24
612966719	0.4	727001672	964163553	27553360	0.5	statement	the mobster	36	36
612966719	0.4	727001672	964163553	27553360	0.5	statement	the actor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	statement	the preacher	47	25
612966719	0.4	727001672	964163553	27553360	0.5	statement	the violinist	37	35
612966719	0.4	727001672	964163553	27553360	0.5	statement	the senator	72	0
612966719	0.4	727001672	964163553	27553360	0.5	statement	the commander	71	1
612966719	0.4	727001672	964163553	27553360	0.5	statement	the victims	49	23
612966719	0.4	727001672	964163553	27553360	0.5	statement	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	statement	the surgeon	60	12
612966719	0.4	727001672	964163553	27553360	0.5	statement	the extremist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	statement	the clerk	61	11
612966719	0.4	727001672	964163553	27553360	0.5	statement	the trader	59	13
612966719	0.4	727001672	964163553	27553360	0.5	statement	the CEO	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the principal	25	47
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the sculptor	47	25
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the consultant	49	23
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the criminal	71	1
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the student	12	60
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the mobster	25	47
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the actor	72	0
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the preacher	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the violinist	71	1
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the senator	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the commander	49	23
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the victims	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the surgeon	36	36
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the extremist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the clerk	60	12
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the trader	47	25
612966719	0.4	727001672	964163553	27553360	0.5	feeling	the CEO	49	23
612966719	0.4	727001672	964163553	27553360	0.5	indication	the principal	59	13
612966719	0.4	727001672	964163553	27553360	0.5	indication	the sculptor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	indication	the consultant	37	35
612966719	0.4	727001672	964163553	27553360	0.5	indication	the runner	72	0
612966719	0.4	727001672	964163553	27553360	0.5	indication	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	indication	the criminal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	indication	the student	60	12
612966719	0.4	727001672	964163553	27553360	0.5	indication	the mobster	60	12
612966719	0.4	727001672	964163553	27553360	0.5	indication	the actor	59	13
612966719	0.4	727001672	964163553	27553360	0.5	indication	the preacher	61	11
612966719	0.4	727001672	964163553	27553360	0.5	indication	the violinist	35	37
612966719	0.4	727001672	964163553	27553360	0.5	indication	the senator	61	11
612966719	0.4	727001672	964163553	27553360	0.5	indication	the commander	60	12
612966719	0.4	727001672	964163553	27553360	0.5	indication	the victims	72	0
612966719	0.4	727001672	964163553	27553360	0.5	indication	the politician	59	13
612966719	0.4	727001672	964163553	27553360	0.5	indication	the surgeon	37	35
612966719	0.4	727001672	964163553	27553360	0.5	indication	the extremist	47	25
612966719	0.4	727001672	964163553	27553360	0.5	indication	the clerk	61	11
612966719	0.4	727001672	964163553	27553360	0.5	indication	the trader	48	24
612966719	0.4	727001672	964163553	27553360	0.5	indication	the CEO	72	0
612966719	0.4	727001672	964163553	27553360	0.5	proof	the principal	71	1
612966719	0.4	727001672	964163553	27553360	0.5	proof	the sculptor	49	23
612966719	0.4	727001672	964163553	27553360	0.5	proof	the consultant	36	36
612966719	0.4	727001672	964163553	27553360	0.5	proof	the runner	72	0
612966719	0.4	727001672	964163553	27553360	0.5	proof	the child	47	25
612966719	0.4	727001672	964163553	27553360	0.5	proof	the criminal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	proof	the student	25	47
612966719	0.4	727001672	964163553	27553360	0.5	proof	the mobster	36	36
612966719	0.4	727001672	964163553	27553360	0.5	proof	the actor	47	25
612966719	0.4	727001672	964163553	27553360	0.5	proof	the preacher	37	35
612966719	0.4	727001672	964163553	27553360	0.5	proof	the violinist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	proof	the senator	72	0
612966719	0.4	727001672	964163553	27553360	0.5	proof	the commander	71	1
612966719	0.4	727001672	964163553	27553360	0.5	proof	the victims	25	47
612966719	0.4	727001672	964163553	27553360	0.5	proof	the politician	48	24
612966719	0.4	727001672	964163553	27553360	0.5	proof	the surgeon	35	37
612966719	0.4	727001672	964163553	27553360	0.5	proof	the extremist	48	24
612966719	0.4	727001672	964163553	27553360	0.5	proof	the clerk	37	35
612966719	0.4	727001672	964163553	27553360	0.5	proof	the trader	60	12
612966719	0.4	727001672	964163553	27553360	0.5	proof	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	idea	the principal	48	24
612966719	0.4	727001672	964163553	27553360	0.5	idea	the sculptor	60	12
612966719	0.4	727001672	964163553	27553360	0.5	idea	the consultant	60	12
612966719	0.4	727001672	964163553	27553360	0.5	idea	the runner	48	24
612966719	0.4	727001672	964163553	27553360	0.5	idea	the child	48	24
612966719	0.4	727001672	964163553	27553360	0.5	idea	the criminal	35	37
612966719	0.4	727001672	964163553	27553360	0.5	idea	the student	37	35
612966719	0.4	727001672	964163553	27553360	0.5	idea	the mobster	72	0
612966719	0.4	727001672	964163553	27553360	0.5	idea	the actor	35	37
612966719	0.4	727001672	964163553	27553360	0.5	idea	the preacher	25	47
612966719	0.4	727001672	964163553	27553360	0.5	idea	the violinist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	idea	the senator	48	24
612966719	0.4	727001672	964163553	27553360	0.5	idea	the commander	23	49
612966719	0.4	727001672	964163553	27553360	0.5	idea	the victims	25	47
612966719	0.4	727001672	964163553	27553360	0.5	idea	the politician	71	1
612966719	0.4	727001672	964163553	27553360	0.5	idea	the surgeon	61	11
612966719	0.4	727001672	964163553	27553360	0.5	idea	the extremist	60	12
612966719	0.4	727001672	964163553	27553360	0.5	idea	the clerk	59	13
612966719	0.4	727001672	964163553	27553360	0.5	idea	the trader	49	23
612966719	0.4	727001672	964163553	27553360	0.5	idea	the CEO	60	12
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the principal	60	12
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the sculptor	48	24
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the consultant	60	12
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the runner	60	12
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the child	59	13
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the criminal	25	47
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the student	36	36
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the mobster	48	24
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the actor	59	13
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the preacher	37	35
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the violinist	59	13
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the senator	37	35
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the commander	59	13
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the victims	60	12
612966719	0.4	727001672	964163553	27553360	0.5	rumor	the politician	12	60
