deletion_rate	predictability_weight	reward	predictability	reconstructability	args	suffix	autoencoder
0.5	0.0	0.4653	5.0	0.46265636779400854	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.5	ix_VNStims_3.py_166927331	727001672
0.5	0.0	0.4878	5.0	0.4742171917340058	dual_learn_rate=0.2;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.3	ix_VNStims_3.py_242814315	647336050
0.5	0.0	1.1268	5.0	1.1315532992815873	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.3	ix_VNStims_3.py_424358207	709961927
0.5	0.0	0.3636	5.0	0.3631326049524051	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	ix_VNStims_3.py_427639022	647336050
0.5	0.0	0.5094	5.0	0.5068066011300527	dual_learn_rate=0.01;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.7	ix_VNStims_3.py_447996056	647336050
0.5	0.0	0.5524	5.0	0.5534377097934182	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.0	ix_VNStims_3.py_452371019	516252642
0.5	0.0	0.6059	5.0	0.5913098208932762	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ix_VNStims_3.py_458512251	727001672
0.5	0.0	0.5994	5.0	0.6072719559915267	dual_learn_rate=0.3;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.0	ix_VNStims_3.py_497546406	709961927
0.5	0.0	0.5218	5.0	0.5243176585973969	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.3	ix_VNStims_3.py_522578788	709961927
0.5	0.0	0.9938	5.0	1.0053120654813275	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.5	ix_VNStims_3.py_552320178	524811876
0.5	0.0	1.2564	5.0	1.2520283019167162	dual_learn_rate=0.05;learn_rate_autoencoder=0.01;learn_rate_memory=1e-05;mom=0.0	ix_VNStims_3.py_554990235	727001672
0.5	0.0	0.6487	5.0	0.6585054391561252	dual_learn_rate=0.05;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.0	ix_VNStims_3.py_603271773	712478284
0.5	0.0	0.7944	5.0	0.7884559666054863	dual_learn_rate=0.01;learn_rate_autoencoder=0.01;learn_rate_memory=1e-05;mom=0.7	ix_VNStims_3.py_611698643	524811876
0.5	0.0	1.0134	5.0	1.008248539104345	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=1e-05;mom=0.5	ix_VNStims_3.py_622111702	647336050
0.5	0.0	0.8125	5.0	0.8077052580575337	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.3	ix_VNStims_3.py_659702107	647336050
0.5	0.0	0.583	5.0	0.5808153701581528	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ix_VNStims_3.py_739714029	709961927
0.5	0.0	0.4167	5.0	0.4135309997636711	dual_learn_rate=0.02;learn_rate_autoencoder=0.1;learn_rate_memory=0.0001;mom=0.7	fix_VNStims_3.py_75687686	647336050
0.5	0.0	0.5963	5.0	0.5953659641140561	dual_learn_rate=0.01;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.7	ix_VNStims_3.py_766354657	709961927
0.5	0.0	0.5376	5.0	0.5335819014527516	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.5	ix_VNStims_3.py_778691360	727001672
0.5	0.0	1.1065	5.0	1.1209952506876357	dual_learn_rate=0.2;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.3	ix_VNStims_3.py_802771321	524811876
0.5	0.0	0.5631	5.0	0.5619779347111532	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ix_VNStims_3.py_875327159	727001672
0.5	0.0	0.3994	5.0	0.40484384015994435	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	ix_VNStims_3.py_915776908	709961927
0.5	0.0	0.4281	5.0	0.4298570303561813	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.9	ix_VNStims_3.py_979928296	647336050
0.5	0.0	0.5454	5.0	0.5442801111062051	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.7	ix_VNStims_3.py_993427060	524811876
0.45	0.0	0.5378	5.0	0.5423541213824181	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.5	_VNStims_3_W.py_114937734	524811876
0.5	0.0	0.4128	5.0	0.4089030652782543	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.9	_VNStims_3_W.py_244524856	516252642
0.4	0.0	0.1471	5.0	0.14442342638452463	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	_VNStims_3_W.py_266140797	516252642
0.5	0.0	0.5849	5.0	0.5753635783041169	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	_VNStims_3_W.py_348251345	709961927
0.45	0.0	0.2131	5.0	0.21415542326865497	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.7	_VNStims_3_W.py_391377654	709961927
0.5	0.0	1.0957	5.0	1.1575984741188377	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.5	x_VNStims_3_W.py_39176274	712478284
0.4	0.0	0.0868	5.0	0.08787802966398076	dual_learn_rate=0.2;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.9	_VNStims_3_W.py_562317524	712478284
0.55	0.0	0.6554	5.0	0.6573767178939431	dual_learn_rate=0.02;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.7	_VNStims_3_W.py_703565723	516252642
0.45	0.0	0.2298	5.0	0.23258236126535523	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.7	_VNStims_3_W.py_758540004	709961927
0.5	0.0	0.4254	5.0	0.4269793399683811	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.9	_VNStims_3_W.py_857256842	709961927
0.5	0.75	7.315	4.4317796977671104	1.298805117709015	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.5	_VNStims_3_W.py_992058926	524811876
0.45	0.0	0.1883	5.0	0.1863687773754697	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.9	_VNStims_3_W.py_996159880	647336050
0.55	0.0	0.6487	5.0	0.6492031189621444	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.5	NStims_3_W_E.py_124667283	524811876
0.5	0.0	0.3216	5.0	0.3205293795564836	dual_learn_rate=0.01;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.5	NStims_3_W_E.py_250434022	709961927
0.55	0.0	1.3015	5.0	1.294316917800929	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	NStims_3_W_E.py_414708218	524811876
0.45	0.0	0.2107	5.0	0.20716267782237507	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.7	NStims_3_W_E.py_629317375	709961927
0.5	0.0	0.8789	5.0	0.8736126106851075	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.7	VNStims_3_W_E.py_70625660	709961927
0.5	0.0	0.53	5.0	0.5285868695809796	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.9	NStims_3_W_E.py_824593572	516252642
0.5	0.0	0.3768	5.0	0.36423232953610063	dual_learn_rate=0.1;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.5	NStims_3_W_E.py_941057777	524811876
0.3	0.75	6.4802	4.2982933321999495	0.06711732282497496	dual_learn_rate=0.2;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.7	ims_3_W_GPT2.py_106228607	709961927
0.5	0.0	0.5496	5.0	0.5494127138532245	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.7	ims_3_W_GPT2.py_120803357	712478284
0.5	0.0	0.4573	5.0	0.45379496026013627	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.9	ims_3_W_GPT2.py_197101845	709961927
0.5	0.75	7.1483	4.371231234457985	1.2226402397522977	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_250682172	727001672
0.4	0.5	4.9276	4.391805418451057	0.5739411624596885	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.5	Stims_3_W_GPT2.py_2538810	516252642
0.55	0.75	7.3159	4.4070228232703	1.3743424736867922	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.5	ims_3_W_GPT2.py_254040249	647336050
0.5	0.0	0.4119	5.0	0.4142664539303451	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_265163731	709961927
0.55	0.0	0.5025	5.0	0.49710222919059777	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_268212744	727001672
0.55	0.0	0.7949	5.0	0.8008261615945431	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_310925952	727001672
0.3	0.0	0.1413	5.0	0.14204250238635951	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.9	ims_3_W_GPT2.py_313423478	712478284
0.55	0.0	0.7636	5.0	0.754424202894655	dual_learn_rate=0.2;learn_rate_autoencoder=0.1;learn_rate_memory=0.0001;mom=0.7	ims_3_W_GPT2.py_315419775	524811876
0.4	0.75	6.7198	4.3355395824669305	0.42917168926919225	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.9	ims_3_W_GPT2.py_378156231	516252642
0.5	0.0	0.5284	5.0	0.525084283170682	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ims_3_W_GPT2.py_392202625	709961927
0.55	0.0	0.6708	5.0	0.6723999823081099	dual_learn_rate=0.05;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.5	ims_3_W_GPT2.py_415502267	709961927
0.55	0.0	0.6068	5.0	0.5943533426280191	dual_learn_rate=0.05;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.7	ims_3_W_GPT2.py_435537050	709961927
0.5	0.0	0.7719	5.0	0.7508729369159811	dual_learn_rate=0.1;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_443335026	709961927
0.4	0.0	0.1712	5.0	0.17583518674828075	dual_learn_rate=0.2;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.9	ims_3_W_GPT2.py_479686390	516252642
0.5	0.0	0.7048	5.0	0.7133887922267056	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_486135327	709961927
0.5	0.0	0.4191	5.0	0.40618136833470214	dual_learn_rate=0.3;learn_rate_autoencoder=0.01;learn_rate_memory=1e-05;mom=0.9	ims_3_W_GPT2.py_502365970	516252642
0.55	0.0	1.0212	5.0	1.0188521146468044	dual_learn_rate=0.1;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.5	tims_3_W_GPT2.py_51209350	647336050
0.65	0.75	7.726	4.468518624694108	2.056886748854268	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.9	ims_3_W_GPT2.py_526029548	709961927
0.5	0.0	0.7805	5.0	0.7672818791917351	dual_learn_rate=0.1;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_555349745	516252642
0.55	0.5	5.4049	4.423004696547436	0.9661084784102069	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	ims_3_W_GPT2.py_583256724	524811876
0.55	0.25	3.5478	4.533819682432949	0.8402568182923127	dual_learn_rate=0.2;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_591025209	516252642
0.55	0.0	1.2519	5.0	1.2399293175257549	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.7	ims_3_W_GPT2.py_631020233	727001672
0.6	0.25	3.8384	4.571061919579008	1.05611767033537	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.5	ims_3_W_GPT2.py_642311360	709961927
0.55	0.0	1.2961	5.0	1.2842209137891325	dual_learn_rate=0.1;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.5	tims_3_W_GPT2.py_71134934	516252642
0.55	0.0	0.7712	5.0	0.7588509289575472	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.7	ims_3_W_GPT2.py_748789385	647336050
0.65	0.5	6.1784	4.5541897486788	1.6393316149817878	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ims_3_W_GPT2.py_757759794	516252642
0.55	0.0	1.2747	5.0	1.255662040165582	dual_learn_rate=0.02;learn_rate_autoencoder=0.001;learn_rate_memory=1e-05;mom=0.5	ims_3_W_GPT2.py_772276842	712478284
0.55	0.0	0.6116	5.0	0.6091583317370144	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_783229133	516252642
0.5	0.25	2.9595	4.468537393423627	0.4741659793078354	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	ims_3_W_GPT2.py_785861801	524811876
0.55	1.0	8.9029	4.4515239955346635	1.6751098441804322	dual_learn_rate=0.3;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.9	ims_3_W_GPT2.py_803732986	524811876
0.55	0.25	3.6267	4.532616527491222	0.8992189085415474	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_812990818	516252642
0.55	0.0	1.2066	5.0	1.2013966372199205	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.5	ims_3_W_GPT2.py_819857208	712478284
0.65	0.25	5.0796	4.6277007582548615	1.8319354421568574	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2.py_827564000	524811876
0.55	0.25	3.7163	4.487641646614837	0.988287043880677	dual_learn_rate=0.1;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	ims_3_W_GPT2.py_840485185	709961927
0.65	0.25	4.5867	4.626371423905405	1.5211716961277952	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ims_3_W_GPT2.py_846324671	524811876
0.65	0.0	1.3473	5.0	1.3316462650830845	dual_learn_rate=0.02;learn_rate_autoencoder=0.01;learn_rate_memory=1e-05;mom=0.9	Stims_3_W_GPT2.py_8688301	727001672
0.65	1.0	8.9973	4.496670617472438	2.2723266401579654	dual_learn_rate=0.05;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.5	ims_3_W_GPT2.py_888004470	709961927
0.55	0.0	1.1182	5.0	1.1209619769462096	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.7	ims_3_W_GPT2.py_927595694	647336050
0.5	0.0	0.403	5.0	0.30640612322410316	dual_learn_rate=0.02;learn_rate_autoencoder=0.001;learn_rate_memory=0.0001;mom=0.7	tims_3_W_GPT2.py_95691462	712478284
0.4	0.75	6.7879	4.346486743868055	0.5387669078777286	dual_learn_rate=0.02;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.9	ims_3_W_GPT2.py_988526835	727001672
0.55	1.0	8.845	4.4226988104723715	1.8530484528559683	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.9	ms_3_W_GPT2L.py_134885504	712478284
0.5	0.0	0.4171	5.0	0.4215303402544663	dual_learn_rate=0.2;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.9	ms_3_W_GPT2L.py_232106617	516252642
0.3	0.0	0.0337	5.0	0.03430129864366676	dual_learn_rate=0.1;learn_rate_autoencoder=0.1;learn_rate_memory=0.0001;mom=0.7	ms_3_W_GPT2L.py_312646524	516252642
0.55	1.0	8.8452	4.424370181419929	1.9425565682345078	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	ms_3_W_GPT2L.py_377639532	647336050
0.4	0.0	0.2377	5.0	0.25145963222526957	dual_learn_rate=0.1;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ms_3_W_GPT2L.py_383055063	516252642
0.4	0.5	4.6453	4.355609940160079	0.3028220043672685	dual_learn_rate=0.1;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ms_3_W_GPT2L.py_501919901	524811876
0.4	1.0	8.7094	4.354735776518545	1.1645506244399009	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.5	ms_3_W_GPT2L.py_516946577	727001672
0.55	0.0	0.6705	5.0	0.656270619113109	dual_learn_rate=0.05;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2L.py_638587883	727001672
0.5	0.0	0.7939	5.0	0.7842742414799584	dual_learn_rate=0.02;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.5	ms_3_W_GPT2L.py_673816541	727001672
0.3	0.0	0.0807	5.0	0.08111376148374844	dual_learn_rate=0.1;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.5	ms_3_W_GPT2L.py_724469438	524811876
0.5	0.0	0.3661	5.0	0.35099817813306255	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2L.py_869035155	727001672
0.55	0.0	0.7832	5.0	0.7946508195059057	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.5	ms_3_W_GPT2L.py_928882862	727001672
0.45	0.5	4.7873	4.38960294185907	0.3862233761750457	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ms_3_W_GPT2L.py_964260883	727001672
0.55	0.0	0.8026	5.0	0.8015103906344523	dual_learn_rate=0.02;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.9	s_3_W_GPT2LS.py_544037169	727001672
0.4	1.0	8.7191	4.359640774559239	1.0966561741812937	dual_learn_rate=0.3;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ms_3_W_GPT2M.py_145880090	712478284
0.3	0.0	0.0993	5.0	0.10124624030398861	dual_learn_rate=0.3;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.7	ims_3_W_GPT2M.py_22953651	709961927
0.55	0.0	0.8538	5.0	0.8534798279342364	dual_learn_rate=0.2;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ms_3_W_GPT2M.py_265321503	647336050
0.5	0.0	0.4653	5.0	0.47113496703604585	dual_learn_rate=0.02;learn_rate_autoencoder=0.001;learn_rate_memory=1e-05;mom=0.9	ms_3_W_GPT2M.py_361044478	727001672
0.4	0.0	0.1529	5.0	0.1553772148334488	dual_learn_rate=0.05;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2M.py_366596346	524811876
0.45	0.5	4.7808	4.383145832707143	0.4035085593688035	dual_learn_rate=0.1;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.9	ms_3_W_GPT2M.py_504467146	727001672
0.5	0.0	0.3754	5.0	0.38931765136750457	dual_learn_rate=0.2;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.9	ims_3_W_GPT2M.py_51405139	709961927
0.4	0.75	6.8239	4.3460675015862416	0.6323386873400488	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2M.py_515280252	516252642
0.5	0.0	0.3891	5.0	0.3888714571133459	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.9	ms_3_W_GPT2M.py_519605759	516252642
0.3	0.0	0.1027	5.0	0.10206879517674643	dual_learn_rate=0.02;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ms_3_W_GPT2M.py_535360738	727001672
0.5	0.0	0.6988	5.0	0.6975114716030728	dual_learn_rate=0.01;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ims_3_W_GPT2M.py_53616300	727001672
0.55	0.0	0.7196	5.0	0.7170440282616479	dual_learn_rate=0.02;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.5	ms_3_W_GPT2M.py_621563051	516252642
0.5	0.0	0.723	5.0	0.7115097969098355	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ms_3_W_GPT2M.py_644890575	524811876
0.5	0.0	0.3775	5.0	0.38807595405324347	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2M.py_699487933	709961927
0.3	0.0	0.0923	5.0	0.09026971479553869	dual_learn_rate=0.01;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.5	ms_3_W_GPT2M.py_775451423	709961927
0.5	0.0	0.4837	5.0	0.47995504086204016	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	ms_3_W_GPT2M.py_806868881	524811876
0.4	0.0	0.3511	5.0	0.34680279673516307	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=2e-05;mom=0.5	ms_3_W_GPT2M.py_837684779	524811876
0.4	0.0	0.1341	5.0	0.13777716266573606	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=0.0001;mom=0.5	ms_3_W_GPT2M.py_926355766	709961927
0.45	0.5	4.8967	4.365067329614	0.530631379232925	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.9	3_W_GPT2_Ent.py_114063112	516252642
0.4	0.5	4.4988	4.342036696059255	0.16058208389605685	dual_learn_rate=0.3;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	3_W_GPT2_Ent.py_187931334	524811876
0.45	0.5	4.8638	4.3612397551307955	0.5051930546715372	dual_learn_rate=0.1;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.9	3_W_GPT2_Ent.py_203605897	516252642
0.45	0.5	4.675	4.391614455373916	0.2950313780658684	dual_learn_rate=0.01;learn_rate_autoencoder=0.2;learn_rate_memory=5e-05;mom=0.7	_3_W_GPT2_Ent.py_38335504	524811876
0.4	0.5	4.6166	4.332289465194025	0.28920731698268753	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.7	3_W_GPT2_Ent.py_631278207	647336050
0.5	0.0	0.4378	5.0	0.43978402045996995	dual_learn_rate=0.02;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.9	3_W_GPT2_Ent.py_863732042	727001672
0.5	0.5	5.2814	4.399182723717073	0.8855643442861302	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.9	3_W_GPT2_Ent.py_886803108	647336050
0.3	0.5	4.345	4.2970326146486855	0.049185874676776105	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=0.0001;mom=0.7	3_W_GPT2_Ent.py_944778188	712478284
0.55	0.0	0.7884	5.0	0.7835893340981497	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	mma_Bugfix_W.py_163191049	727001672
0.55	0.0	0.5516	5.0	0.548993303375027	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=0.0001;mom=0.7	mma_Bugfix_W.py_373506423	516252642
0.55	0.0	1.3477	5.0	1.3476464893485927	dual_learn_rate=0.2;learn_rate_autoencoder=0.2;learn_rate_memory=2e-06;mom=0.9	omma_Bugfix_W.py_56666925	524811876
0.55	0.0	0.6669	5.0	0.6728274279014864	dual_learn_rate=0.1;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.7	mma_Bugfix_W.py_845446738	709961927
0.5	0.75	7.0351	4.391411099657484	0.8481473990848257	dual_learn_rate=0.01;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.9	ugfix_W_GPT2.py_138679384	647336050
0.3	0.0	0.0661	5.0	0.06544460906716944	dual_learn_rate=0.05;learn_rate_autoencoder=0.001;learn_rate_memory=5e-05;mom=0.7	ugfix_W_GPT2.py_169538906	712478284
0.5	0.0	0.4856	5.0	0.48571837949799573	dual_learn_rate=0.05;learn_rate_autoencoder=0.1;learn_rate_memory=5e-05;mom=0.7	Bugfix_W_GPT2.py_23951702	727001672
0.5	0.75	6.9879	4.387235388537693	0.7792941711644349	dual_learn_rate=0.02;learn_rate_autoencoder=0.01;learn_rate_memory=5e-05;mom=0.7	ugfix_W_GPT2.py_262642183	516252642
0.65	0.25	4.8044	4.596556001829675	1.687465936252883	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ugfix_W_GPT2.py_342090030	727001672
0.4	0.75	6.782	4.355426545066126	0.5272553616872863	dual_learn_rate=0.05;learn_rate_autoencoder=0.2;learn_rate_memory=1e-05;mom=0.9	Bugfix_W_GPT2.py_35211847	712478284
0.5	0.0	0.4022	5.0	0.41532915320075875	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=1e-05;mom=0.9	ugfix_W_GPT2.py_357713731	712478284
0.5	0.0	0.454	5.0	0.45537084867570266	dual_learn_rate=0.05;learn_rate_autoencoder=0.001;learn_rate_memory=2e-05;mom=0.9	ugfix_W_GPT2.py_373076803	516252642
0.65	1.0	9.0438	4.524277398667434	2.38717847415791	dual_learn_rate=0.2;learn_rate_autoencoder=0.1;learn_rate_memory=2e-05;mom=0.7	ugfix_W_GPT2.py_412342617	647336050
0.55	0.0	0.66	5.0	0.6793895899956035	dual_learn_rate=0.3;learn_rate_autoencoder=0.1;learn_rate_memory=1e-05;mom=0.9	ugfix_W_GPT2.py_423281508	516252642
0.3	0.5	4.4654	4.32573954755197	0.1460552167903532	dual_learn_rate=0.1;learn_rate_autoencoder=0.01;learn_rate_memory=2e-05;mom=0.5	ugfix_W_GPT2.py_429209534	712478284
