ID	PredictabilityWeight	DeletionRate	Noun	Complete	Incomplete	Unknown
385435927	1.0	0.15	declaration	1308	0	0
385435927	1.0	0.15	news	1272	24	0
385435927	1.0	0.15	confirmation	1296	0	0
385435927	1.0	0.15	announcement	1284	0	12
385435927	1.0	0.15	concern	1272	12	12
385435927	1.0	0.15	finding	1284	12	0
385435927	1.0	0.15	myth	1296	0	0
385435927	1.0	0.15	prediction	1272	0	24
385435927	1.0	0.15	information	1272	0	12
385435927	1.0	0.15	allegation	1272	12	0
385435927	1.0	0.15	evidence	1248	36	12
385435927	1.0	0.15	conclusion	1296	12	0
385435927	1.0	0.15	opinion	1284	12	0
385435927	1.0	0.15	statement	1260	24	0
385435927	1.0	0.15	feeling	1284	0	12
385435927	1.0	0.15	indication	1308	0	0
385435927	1.0	0.15	proof	1284	12	0
385435927	1.0	0.15	idea	1296	0	0
385435927	1.0	0.15	rumor	1260	24	0
385435927	1.0	0.15	reminder	1272	24	0
385435927	1.0	0.15	speculation	1272	12	12
385435927	1.0	0.15	presumption	1296	0	0
385435927	1.0	0.15	suspicion	1212	60	24
385435927	1.0	0.15	certainty	1260	36	0
385435927	1.0	0.15	revelation	1284	12	0
385435927	1.0	0.15	claim	1200	0	48
385435927	1.0	0.15	perception	1284	12	0
385435927	1.0	0.15	assurance	1296	0	0
385435927	1.0	0.15	assumption	1308	0	0
385435927	1.0	0.15	suggestion	1260	24	12
385435927	1.0	0.15	realization	1296	0	0
385435927	1.0	0.15	belief	1296	0	0
385435927	1.0	0.15	assertion	1284	0	12
385435927	1.0	0.15	fact	1296	0	0
158630043	1.0	0.3	report	972	180	48
158630043	1.0	0.3	remark	1020	180	36
158630043	1.0	0.3	story	1128	156	12
158630043	1.0	0.3	admission	1164	120	0
158630043	1.0	0.3	complaint	1200	72	12
158630043	1.0	0.3	declaration	1152	120	12
158630043	1.0	0.3	news	1212	48	12
158630043	1.0	0.3	confirmation	1140	156	0
158630043	1.0	0.3	announcement	1188	120	0
158630043	1.0	0.3	concern	1188	84	24
158630043	1.0	0.3	finding	1092	156	24
158630043	1.0	0.3	myth	1128	156	0
158630043	1.0	0.3	prediction	1176	120	12
158630043	1.0	0.3	information	1140	132	12
158630043	1.0	0.3	allegation	1116	108	0
158630043	1.0	0.3	evidence	1068	144	48
158630043	1.0	0.3	conclusion	1176	96	12
158630043	1.0	0.3	opinion	1104	156	24
158630043	1.0	0.3	statement	1176	96	12
158630043	1.0	0.3	feeling	1080	144	72
158630043	1.0	0.3	indication	1248	36	12
158630043	1.0	0.3	proof	1080	180	12
158630043	1.0	0.3	idea	1188	96	12
158630043	1.0	0.3	rumor	1188	72	36
158630043	1.0	0.3	reminder	1152	108	24
158630043	1.0	0.3	speculation	1068	156	24
158630043	1.0	0.3	presumption	1164	108	12
158630043	1.0	0.3	suspicion	1140	144	12
158630043	1.0	0.3	certainty	1008	228	48
158630043	1.0	0.3	revelation	1164	84	36
158630043	1.0	0.3	claim	936	132	132
158630043	1.0	0.3	perception	1236	60	0
158630043	1.0	0.3	assurance	1152	108	0
158630043	1.0	0.3	assumption	1248	60	0
158630043	1.0	0.3	suggestion	1128	132	24
158630043	1.0	0.3	realization	1224	84	12
158630043	1.0	0.3	belief	1200	84	0
158630043	1.0	0.3	assertion	1176	72	24
158630043	1.0	0.3	fact	1248	48	0
30871404	0.0	0.5	report	12	924	36
30871404	0.0	0.5	remark	24	720	36
30871404	0.0	0.5	story	24	1020	36
30871404	0.0	0.5	admission	24	996	12
30871404	0.0	0.5	complaint	72	936	12
30871404	0.0	0.5	declaration	36	912	60
30871404	0.0	0.5	news	72	720	72
30871404	0.0	0.5	confirmation	57	1116	27
30871404	0.0	0.5	announcement	36	960	0
30871404	0.0	0.5	concern	59	804	73
30871404	0.0	0.5	finding	48	804	84
30871404	0.0	0.5	myth	47	996	61
30871404	0.0	0.5	prediction	65	864	55
30871404	0.0	0.5	information	36	852	48
30871404	0.0	0.5	allegation	36	732	96
30871404	0.0	0.5	evidence	36	888	36
30871404	0.0	0.5	conclusion	24	876	36
30871404	0.0	0.5	opinion	48	816	48
30871404	0.0	0.5	statement	36	948	60
30871404	0.0	0.5	feeling	72	840	84
30871404	0.0	0.5	indication	24	900	48
30871404	0.0	0.5	proof	24	864	24
30871404	0.0	0.5	idea	48	960	12
30871404	0.0	0.5	rumor	36	936	36
30871404	0.0	0.5	reminder	60	972	48
30871404	0.0	0.5	speculation	24	924	84
30871404	0.0	0.5	presumption	35	852	97
30871404	0.0	0.5	suspicion	0	780	36
30871404	0.0	0.5	certainty	36	996	12
30871404	0.0	0.5	revelation	60	768	84
30871404	0.0	0.5	claim	24	1008	84
30871404	0.0	0.5	perception	72	780	60
30871404	0.0	0.5	assurance	48	792	60
30871404	0.0	0.5	assumption	60	984	84
30871404	0.0	0.5	suggestion	36	876	36
30871404	0.0	0.5	realization	48	948	12
30871404	0.0	0.5	belief	60	864	48
30871404	0.0	0.5	assertion	72	816	72
30871404	0.0	0.5	fact	22	876	122
360009250	0.75	0.35	report	1212	348	156
360009250	0.75	0.35	remark	1272	396	108
360009250	0.75	0.35	story	2448	120	12
360009250	0.75	0.35	admission	2232	264	36
360009250	0.75	0.35	complaint	2424	60	12
360009250	0.75	0.35	declaration	2400	192	0
360009250	0.75	0.35	news	2316	216	24
360009250	0.75	0.35	confirmation	2436	132	24
360009250	0.75	0.35	announcement	2460	72	12
360009250	0.75	0.35	concern	1608	480	132
360009250	0.75	0.35	finding	1932	372	132
360009250	0.75	0.35	myth	2472	108	12
360009250	0.75	0.35	prediction	2460	108	0
360009250	0.75	0.35	information	2352	192	24
360009250	0.75	0.35	allegation	2352	84	12
360009250	0.75	0.35	evidence	1668	180	228
360009250	0.75	0.35	conclusion	2400	180	12
360009250	0.75	0.35	opinion	2304	204	36
360009250	0.75	0.35	statement	2412	132	24
360009250	0.75	0.35	feeling	1536	672	228
360009250	0.75	0.35	indication	2484	108	0
360009250	0.75	0.35	proof	2064	300	96
360009250	0.75	0.35	idea	2532	60	0
360009250	0.75	0.35	rumor	2412	108	24
360009250	0.75	0.35	reminder	2532	60	12
360009250	0.75	0.35	speculation	1968	228	120
360009250	0.75	0.35	presumption	2448	108	12
360009250	0.75	0.35	suspicion	2292	144	12
360009250	0.75	0.35	certainty	1344	1176	36
360009250	0.75	0.35	revelation	2376	156	12
360009250	0.75	0.35	claim	1308	396	192
360009250	0.75	0.35	perception	2460	108	12
360009250	0.75	0.35	assurance	2220	180	36
360009250	0.75	0.35	assumption	2484	72	36
360009250	0.75	0.35	suggestion	2388	168	24
360009250	0.75	0.35	realization	2472	96	12
360009250	0.75	0.35	belief	2400	144	12
360009250	0.75	0.35	assertion	2496	60	0
360009250	0.75	0.35	fact	2472	96	12
707261258	0.5	0.25	report	552	420	168
707261258	0.5	0.25	remark	624	384	168
707261258	0.5	0.25	story	780	420	72
707261258	0.5	0.25	admission	804	420	48
707261258	0.5	0.25	complaint	924	324	0
707261258	0.5	0.25	declaration	876	312	48
707261258	0.5	0.25	news	864	300	72
707261258	0.5	0.25	confirmation	804	420	84
707261258	0.5	0.25	announcement	864	372	24
707261258	0.5	0.25	concern	792	336	96
707261258	0.5	0.25	finding	828	276	108
707261258	0.5	0.25	myth	924	348	0
707261258	0.5	0.25	prediction	909	288	99
707261258	0.5	0.25	information	792	408	60
707261258	0.5	0.25	allegation	840	348	24
707261258	0.5	0.25	evidence	732	384	108
707261258	0.5	0.25	conclusion	864	360	36
707261258	0.5	0.25	opinion	888	300	60
707261258	0.5	0.25	statement	888	312	84
707261258	0.5	0.25	feeling	792	396	96
707261258	0.5	0.25	indication	972	264	36
707261258	0.5	0.25	proof	718	528	62
707261258	0.5	0.25	idea	1032	228	24
707261258	0.5	0.25	rumor	816	408	36
707261258	0.5	0.25	reminder	816	408	36
707261258	0.5	0.25	speculation	660	480	96
707261258	0.5	0.25	presumption	995	288	13
707261258	0.5	0.25	suspicion	816	408	60
707261258	0.5	0.25	certainty	744	480	24
707261258	0.5	0.25	revelation	876	312	48
707261258	0.5	0.25	claim	732	372	120
707261258	0.5	0.25	perception	1068	180	48
707261258	0.5	0.25	assurance	936	276	12
707261258	0.5	0.25	assumption	984	288	36
707261258	0.5	0.25	suggestion	828	372	12
707261258	0.5	0.25	realization	948	240	48
707261258	0.5	0.25	belief	900	372	24
707261258	0.5	0.25	assertion	935	240	61
707261258	0.5	0.25	fact	936	300	48
258113260	1.0	0.7	report	192	576	276
258113260	1.0	0.7	remark	396	516	192
258113260	1.0	0.7	story	828	324	144
258113260	1.0	0.7	admission	624	516	96
258113260	1.0	0.7	complaint	912	348	0
258113260	1.0	0.7	declaration	840	336	60
258113260	1.0	0.7	news	600	336	144
258113260	1.0	0.7	confirmation	648	492	132
258113260	1.0	0.7	announcement	840	396	48
258113260	1.0	0.7	concern	480	420	168
258113260	1.0	0.7	finding	360	600	132
258113260	1.0	0.7	myth	900	312	48
258113260	1.0	0.7	prediction	828	396	48
258113260	1.0	0.7	information	672	408	168
258113260	1.0	0.7	allegation	924	216	60
258113260	1.0	0.7	evidence	504	408	300
258113260	1.0	0.7	conclusion	840	336	48
258113260	1.0	0.7	opinion	744	372	72
258113260	1.0	0.7	statement	780	288	144
258113260	1.0	0.7	feeling	168	720	252
258113260	1.0	0.7	indication	948	276	72
258113260	1.0	0.7	proof	732	408	144
258113260	1.0	0.7	idea	948	276	48
258113260	1.0	0.7	rumor	1008	264	36
258113260	1.0	0.7	reminder	912	324	12
258113260	1.0	0.7	speculation	552	468	120
258113260	1.0	0.7	presumption	816	300	108
258113260	1.0	0.7	suspicion	588	480	48
258113260	1.0	0.7	certainty	216	1008	36
258113260	1.0	0.7	revelation	732	432	72
258113260	1.0	0.7	claim	288	492	396
258113260	1.0	0.7	perception	1008	228	48
258113260	1.0	0.7	assurance	708	384	144
258113260	1.0	0.7	assumption	996	264	60
258113260	1.0	0.7	suggestion	720	396	96
258113260	1.0	0.7	realization	912	336	60
258113260	1.0	0.7	belief	708	288	108
258113260	1.0	0.7	assertion	792	348	60
258113260	1.0	0.7	fact	696	336	96
501970188	0.75	0.7	report	312	468	420
501970188	0.75	0.7	remark	612	408	288
501970188	0.75	0.7	story	768	252	192
501970188	0.75	0.7	admission	516	384	396
501970188	0.75	0.7	complaint	984	72	228
501970188	0.75	0.7	declaration	780	300	204
501970188	0.75	0.7	news	732	156	324
501970188	0.75	0.7	confirmation	504	456	360
501970188	0.75	0.7	announcement	948	192	108
501970188	0.75	0.7	concern	372	360	492
501970188	0.75	0.7	finding	288	624	324
501970188	0.75	0.7	myth	864	228	204
501970188	0.75	0.7	prediction	756	252	264
501970188	0.75	0.7	information	444	540	240
501970188	0.75	0.7	allegation	144	684	348
501970188	0.75	0.7	evidence	528	240	456
501970188	0.75	0.7	conclusion	912	228	96
501970188	0.75	0.7	opinion	744	264	240
501970188	0.75	0.7	statement	732	276	216
501970188	0.75	0.7	feeling	576	432	276
501970188	0.75	0.7	indication	948	168	192
501970188	0.75	0.7	proof	696	264	324
501970188	0.75	0.7	idea	1032	108	144
501970188	0.75	0.7	rumor	228	552	336
501970188	0.75	0.7	reminder	972	168	132
501970188	0.75	0.7	speculation	204	732	276
501970188	0.75	0.7	presumption	180	720	300
501970188	0.75	0.7	suspicion	612	456	180
501970188	0.75	0.7	certainty	552	336	360
501970188	0.75	0.7	revelation	780	252	192
501970188	0.75	0.7	claim	384	336	516
501970188	0.75	0.7	perception	876	168	228
501970188	0.75	0.7	assurance	624	228	336
501970188	0.75	0.7	assumption	936	156	204
501970188	0.75	0.7	suggestion	780	228	228
501970188	0.75	0.7	realization	1032	156	96
501970188	0.75	0.7	belief	1044	132	132
501970188	0.75	0.7	assertion	996	96	180
501970188	0.75	0.7	fact	1008	156	132
77284703	0.5	0.7	report	60	528	300
77284703	0.5	0.7	remark	60	648	228
77284703	0.5	0.7	story	72	528	336
77284703	0.5	0.7	admission	96	696	228
77284703	0.5	0.7	complaint	108	624	252
77284703	0.5	0.7	declaration	84	588	312
77284703	0.5	0.7	news	84	492	276
77284703	0.5	0.7	confirmation	84	648	288
77284703	0.5	0.7	announcement	84	612	216
77284703	0.5	0.7	concern	96	564	324
77284703	0.5	0.7	finding	84	648	180
77284703	0.5	0.7	myth	144	588	300
77284703	0.5	0.7	prediction	60	480	288
77284703	0.5	0.7	information	36	528	300
77284703	0.5	0.7	allegation	96	492	228
77284703	0.5	0.7	evidence	36	552	300
77284703	0.5	0.7	conclusion	132	504	216
77284703	0.5	0.7	opinion	60	684	168
77284703	0.5	0.7	statement	72	528	348
77284703	0.5	0.7	feeling	48	588	300
77284703	0.5	0.7	indication	48	588	240
77284703	0.5	0.7	proof	60	648	216
77284703	0.5	0.7	idea	72	480	336
77284703	0.5	0.7	rumor	48	564	264
77284703	0.5	0.7	reminder	48	624	216
77284703	0.5	0.7	speculation	84	552	312
77284703	0.5	0.7	presumption	120	612	216
77284703	0.5	0.7	suspicion	24	480	420
77284703	0.5	0.7	certainty	60	636	192
77284703	0.5	0.7	revelation	48	504	204
77284703	0.5	0.7	claim	72	528	216
77284703	0.5	0.7	perception	120	528	240
77284703	0.5	0.7	assurance	120	396	324
77284703	0.5	0.7	assumption	96	516	252
77284703	0.5	0.7	suggestion	48	564	288
77284703	0.5	0.7	realization	60	480	312
77284703	0.5	0.7	belief	108	516	276
77284703	0.5	0.7	assertion	36	504	372
77284703	0.5	0.7	fact	72	492	312
761759376	0.25	0.3	report	312	672	192
761759376	0.25	0.3	remark	456	612	120
761759376	0.25	0.3	story	503	648	109
761759376	0.25	0.3	admission	516	672	60
761759376	0.25	0.3	complaint	529	588	59
761759376	0.25	0.3	declaration	528	600	96
761759376	0.25	0.3	news	574	540	134
761759376	0.25	0.3	confirmation	612	636	72
761759376	0.25	0.3	announcement	456	612	108
761759376	0.25	0.3	concern	432	564	168
761759376	0.25	0.3	finding	491	612	73
761759376	0.25	0.3	myth	683	492	85
761759376	0.25	0.3	prediction	612	552	72
761759376	0.25	0.3	information	468	624	132
761759376	0.25	0.3	allegation	528	624	72
761759376	0.25	0.3	evidence	456	588	108
761759376	0.25	0.3	conclusion	564	516	120
761759376	0.25	0.3	opinion	588	588	60
761759376	0.25	0.3	statement	564	480	168
761759376	0.25	0.3	feeling	444	636	144
761759376	0.25	0.3	indication	624	480	120
761759376	0.25	0.3	proof	468	708	48
761759376	0.25	0.3	idea	564	648	36
761759376	0.25	0.3	rumor	528	588	108
761759376	0.25	0.3	reminder	600	528	120
761759376	0.25	0.3	speculation	432	648	120
761759376	0.25	0.3	presumption	719	528	37
761759376	0.25	0.3	suspicion	492	600	168
761759376	0.25	0.3	certainty	491	708	37
761759376	0.25	0.3	revelation	684	468	96
761759376	0.25	0.3	claim	504	588	108
761759376	0.25	0.3	perception	683	468	85
761759376	0.25	0.3	assurance	672	480	60
761759376	0.25	0.3	assumption	648	552	96
761759376	0.25	0.3	suggestion	589	588	59
761759376	0.25	0.3	realization	600	540	72
761759376	0.25	0.3	belief	624	564	96
761759376	0.25	0.3	assertion	624	468	132
761759376	0.25	0.3	fact	672	528	60
552932609	0.5	0.35	report	420	324	108
552932609	0.5	0.35	remark	804	324	36
552932609	0.5	0.35	story	864	336	24
552932609	0.5	0.35	admission	828	324	48
552932609	0.5	0.35	complaint	936	228	36
552932609	0.5	0.35	declaration	948	228	60
552932609	0.5	0.35	news	876	204	60
552932609	0.5	0.35	confirmation	792	384	60
552932609	0.5	0.35	announcement	948	228	12
552932609	0.5	0.35	concern	720	204	120
552932609	0.5	0.35	finding	672	300	132
552932609	0.5	0.35	myth	1008	252	12
552932609	0.5	0.35	prediction	1006	204	38
552932609	0.5	0.35	information	840	384	36
552932609	0.5	0.35	allegation	120	264	60
552932609	0.5	0.35	evidence	816	288	72
552932609	0.5	0.35	conclusion	948	240	36
552932609	0.5	0.35	opinion	876	228	48
552932609	0.5	0.35	statement	972	156	72
552932609	0.5	0.35	feeling	864	264	60
552932609	0.5	0.35	indication	1020	168	36
552932609	0.5	0.35	proof	948	228	36
552932609	0.5	0.35	idea	960	204	48
552932609	0.5	0.35	rumor	96	180	96
552932609	0.5	0.35	reminder	852	348	36
552932609	0.5	0.35	speculation	756	396	48
552932609	0.5	0.35	presumption	108	228	72
552932609	0.5	0.35	suspicion	876	228	24
552932609	0.5	0.35	certainty	936	276	0
552932609	0.5	0.35	revelation	924	216	12
552932609	0.5	0.35	claim	816	348	36
552932609	0.5	0.35	perception	1056	168	0
552932609	0.5	0.35	assurance	948	156	0
552932609	0.5	0.35	assumption	1008	192	24
552932609	0.5	0.35	suggestion	900	276	36
552932609	0.5	0.35	realization	1019	192	25
552932609	0.5	0.35	belief	984	216	0
552932609	0.5	0.35	assertion	1020	144	36
552932609	0.5	0.35	fact	984	216	12
638871512	0.5	0.15	report	1020	72	0
638871512	0.5	0.15	remark	1200	84	0
638871512	0.5	0.15	story	1248	24	0
638871512	0.5	0.15	admission	1128	156	0
638871512	0.5	0.15	complaint	1248	24	0
638871512	0.5	0.15	declaration	1236	48	0
638871512	0.5	0.15	news	1260	24	0
638871512	0.5	0.15	confirmation	1212	72	12
638871512	0.5	0.15	announcement	1236	60	0
638871512	0.5	0.15	concern	1080	120	36
638871512	0.5	0.15	finding	1140	96	24
638871512	0.5	0.15	myth	1224	48	12
638871512	0.5	0.15	prediction	1248	36	12
638871512	0.5	0.15	information	1200	60	24
638871512	0.5	0.15	allegation	792	24	12
638871512	0.5	0.15	evidence	1152	96	12
638871512	0.5	0.15	conclusion	1236	36	0
638871512	0.5	0.15	opinion	1200	72	0
638871512	0.5	0.15	statement	1236	36	0
638871512	0.5	0.15	feeling	1176	96	0
638871512	0.5	0.15	indication	1284	24	0
638871512	0.5	0.15	proof	1176	108	0
638871512	0.5	0.15	idea	1284	0	0
638871512	0.5	0.15	rumor	768	24	24
638871512	0.5	0.15	reminder	1212	72	0
638871512	0.5	0.15	speculation	1140	132	24
638871512	0.5	0.15	presumption	780	72	12
638871512	0.5	0.15	suspicion	1212	84	0
638871512	0.5	0.15	certainty	1128	144	0
638871512	0.5	0.15	revelation	1176	96	12
638871512	0.5	0.15	claim	1128	72	24
638871512	0.5	0.15	perception	1272	12	0
638871512	0.5	0.15	assurance	1212	36	0
638871512	0.5	0.15	assumption	1272	24	12
638871512	0.5	0.15	suggestion	1116	168	0
638871512	0.5	0.15	realization	1260	24	12
638871512	0.5	0.15	belief	1248	48	0
638871512	0.5	0.15	assertion	1224	48	0
638871512	0.5	0.15	fact	1260	24	0
660208598	0.5	0.55	report	72	876	120
660208598	0.5	0.55	remark	276	660	144
660208598	0.5	0.55	story	228	852	120
660208598	0.5	0.55	admission	132	852	144
660208598	0.5	0.55	complaint	252	708	120
660208598	0.5	0.55	declaration	180	684	144
660208598	0.5	0.55	news	168	660	144
660208598	0.5	0.55	confirmation	228	816	216
660208598	0.5	0.55	announcement	168	816	72
660208598	0.5	0.55	concern	180	720	156
660208598	0.5	0.55	finding	120	672	192
660208598	0.5	0.55	myth	300	768	108
660208598	0.5	0.55	prediction	240	684	156
660208598	0.5	0.55	information	192	660	264
660208598	0.5	0.55	allegation	252	660	132
660208598	0.5	0.55	evidence	156	792	132
660208598	0.5	0.55	conclusion	228	720	48
660208598	0.5	0.55	opinion	192	708	132
660208598	0.5	0.55	statement	288	576	180
660208598	0.5	0.55	feeling	96	864	132
660208598	0.5	0.55	indication	228	720	156
660208598	0.5	0.55	proof	252	744	72
660208598	0.5	0.55	idea	276	720	108
660208598	0.5	0.55	rumor	300	732	132
660208598	0.5	0.55	reminder	252	780	72
660208598	0.5	0.55	speculation	156	684	264
660208598	0.5	0.55	presumption	384	612	156
660208598	0.5	0.55	suspicion	72	852	120
660208598	0.5	0.55	certainty	204	888	96
660208598	0.5	0.55	revelation	288	612	144
660208598	0.5	0.55	claim	180	612	252
660208598	0.5	0.55	perception	384	708	36
660208598	0.5	0.55	assurance	348	588	144
660208598	0.5	0.55	assumption	444	636	84
660208598	0.5	0.55	suggestion	216	852	72
660208598	0.5	0.55	realization	312	672	96
660208598	0.5	0.55	belief	360	528	132
660208598	0.5	0.55	assertion	384	588	120
660208598	0.5	0.55	fact	324	648	96
73680177	1.0	0.7	report	72	708	384
73680177	1.0	0.7	remark	144	852	144
73680177	1.0	0.7	story	624	552	108
73680177	1.0	0.7	admission	516	720	48
73680177	1.0	0.7	complaint	648	588	48
73680177	1.0	0.7	declaration	552	612	48
73680177	1.0	0.7	news	564	444	180
73680177	1.0	0.7	confirmation	624	624	48
73680177	1.0	0.7	announcement	672	612	12
73680177	1.0	0.7	concern	588	516	156
73680177	1.0	0.7	finding	408	732	108
73680177	1.0	0.7	myth	708	480	72
73680177	1.0	0.7	prediction	659	600	37
73680177	1.0	0.7	information	588	576	96
73680177	1.0	0.7	allegation	696	552	36
73680177	1.0	0.7	evidence	360	672	180
73680177	1.0	0.7	conclusion	756	504	36
73680177	1.0	0.7	opinion	648	516	96
73680177	1.0	0.7	statement	732	456	96
73680177	1.0	0.7	feeling	516	540	216
73680177	1.0	0.7	indication	852	408	24
73680177	1.0	0.7	proof	480	720	96
73680177	1.0	0.7	idea	792	480	24
73680177	1.0	0.7	rumor	648	504	96
73680177	1.0	0.7	reminder	696	576	24
73680177	1.0	0.7	speculation	336	696	96
73680177	1.0	0.7	presumption	744	456	60
73680177	1.0	0.7	suspicion	396	744	72
73680177	1.0	0.7	certainty	468	780	48
73680177	1.0	0.7	revelation	612	588	48
73680177	1.0	0.7	claim	348	648	228
73680177	1.0	0.7	perception	672	600	24
73680177	1.0	0.7	assurance	876	336	48
73680177	1.0	0.7	assumption	876	420	12
73680177	1.0	0.7	suggestion	708	528	48
73680177	1.0	0.7	realization	732	528	36
73680177	1.0	0.7	belief	864	408	12
73680177	1.0	0.7	assertion	816	396	48
73680177	1.0	0.7	fact	996	264	24
923109207	1.0	0.3	report	2472	12	84
923109207	1.0	0.3	remark	2520	12	48
923109207	1.0	0.3	story	2592	0	0
923109207	1.0	0.3	admission	2568	12	0
923109207	1.0	0.3	complaint	2568	24	0
923109207	1.0	0.3	declaration	2556	36	0
923109207	1.0	0.3	news	2520	36	12
923109207	1.0	0.3	confirmation	2556	36	0
923109207	1.0	0.3	announcement	2544	12	12
923109207	1.0	0.3	concern	2580	0	0
923109207	1.0	0.3	finding	2508	48	12
923109207	1.0	0.3	myth	2532	48	0
923109207	1.0	0.3	prediction	2580	12	0
923109207	1.0	0.3	information	2592	0	0
923109207	1.0	0.3	allegation	2568	12	0
923109207	1.0	0.3	evidence	2496	36	12
923109207	1.0	0.3	conclusion	2496	72	12
923109207	1.0	0.3	opinion	2580	0	0
923109207	1.0	0.3	statement	2568	24	0
923109207	1.0	0.3	feeling	2436	96	36
923109207	1.0	0.3	indication	2532	60	0
923109207	1.0	0.3	proof	2472	96	12
923109207	1.0	0.3	idea	2580	0	12
923109207	1.0	0.3	rumor	2544	36	0
923109207	1.0	0.3	reminder	2580	0	12
923109207	1.0	0.3	speculation	2520	12	0
923109207	1.0	0.3	presumption	2580	12	0
923109207	1.0	0.3	suspicion	2556	12	12
923109207	1.0	0.3	certainty	2496	84	12
923109207	1.0	0.3	revelation	2496	96	0
923109207	1.0	0.3	claim	2496	48	12
923109207	1.0	0.3	perception	2568	24	0
923109207	1.0	0.3	assurance	2508	48	12
923109207	1.0	0.3	assumption	2568	24	0
923109207	1.0	0.3	suggestion	2544	48	0
923109207	1.0	0.3	realization	2568	12	12
923109207	1.0	0.3	belief	2544	24	12
923109207	1.0	0.3	assertion	2580	12	0
923109207	1.0	0.3	fact	2580	12	0
884690867	1.0	0.55	report	636	252	312
884690867	1.0	0.55	remark	768	276	108
884690867	1.0	0.55	story	1212	60	12
884690867	1.0	0.55	admission	768	408	96
884690867	1.0	0.55	complaint	1212	36	36
884690867	1.0	0.55	declaration	1128	108	36
884690867	1.0	0.55	news	1116	60	108
884690867	1.0	0.55	confirmation	972	192	144
884690867	1.0	0.55	announcement	1212	36	48
884690867	1.0	0.55	concern	1044	72	156
884690867	1.0	0.55	finding	948	192	132
884690867	1.0	0.55	myth	1200	72	12
884690867	1.0	0.55	prediction	1176	84	48
884690867	1.0	0.55	information	996	216	72
884690867	1.0	0.55	allegation	1188	60	12
884690867	1.0	0.55	evidence	924	168	132
884690867	1.0	0.55	conclusion	1140	156	12
884690867	1.0	0.55	opinion	1140	120	36
884690867	1.0	0.55	statement	1212	60	24
884690867	1.0	0.55	feeling	816	240	228
884690867	1.0	0.55	indication	1236	60	24
884690867	1.0	0.55	proof	1056	192	60
884690867	1.0	0.55	idea	1212	48	36
884690867	1.0	0.55	rumor	1032	120	72
884690867	1.0	0.55	reminder	1212	60	24
884690867	1.0	0.55	speculation	840	192	168
884690867	1.0	0.55	presumption	1200	72	12
884690867	1.0	0.55	suspicion	744	456	72
884690867	1.0	0.55	certainty	888	372	24
884690867	1.0	0.55	revelation	1212	48	48
884690867	1.0	0.55	claim	732	180	288
884690867	1.0	0.55	perception	1200	60	36
884690867	1.0	0.55	assurance	1140	96	60
884690867	1.0	0.55	assumption	1224	36	36
884690867	1.0	0.55	suggestion	1152	72	72
884690867	1.0	0.55	realization	1236	72	0
884690867	1.0	0.55	belief	1224	60	0
884690867	1.0	0.55	assertion	1200	48	24
884690867	1.0	0.55	fact	1272	36	0
