-------------------
0.0 0.3
2.52	4.4	0.66	0.0001	0.001	0.0	0.9	324575598
2.52	4.4	0.62	2e-05	0.001	0.0	0.9	781374715
2.51	4.41	0.62	0.0001	0.1	0.0	0.7	54220181
2.49	4.4	0.58	0.0001	0.1	0.0	0.7	958746705
2.48	4.4	0.56	2e-05	0.1	0.0	0.9	386120487
2.48	4.41	0.55	0.0001	0.1	0.0	0.9	675784233
2.48	4.4	0.55	0.0001	0.1	0.0	0.7	167196287
2.47	4.42	0.53	0.0001	0.01	0.0	0.7	567310461
2.46	4.37	0.55	0.0001	0.001	0.0	0.9	751999875
2.44	4.41	0.47	5e-05	0.1	0.0	0.9	340001764
2.44	4.41	0.48	0.0001	0.1	0.0	0.7	10804185
-------------------
0.5 0.55
3.14	4.53	1.8	0.0001	0.1	0.0	0.7	500913584
2.76	4.44	1.08	5e-05	0.01	0.0	0.9	38266848
2.76	4.45	1.04	2e-05	0.1	0.0	0.7	384829187
2.74	4.46	1.03	0.0001	0.2	0.0	0.9	788091576
2.7	4.43	1.0	0.0001	0.001	0.0	0.7	441832664
2.7	4.42	0.97	2e-05	0.2	0.0	0.9	583256724
2.7	4.46	0.97	0.0001	0.2	0.0	0.5	530538048
2.7	4.44	0.97	2e-05	0.1	0.0	0.9	282352930
2.7	4.44	0.94	2e-05	0.2	0.0	0.9	829202189
2.67	4.45	0.88	0.0001	0.1	0.0	0.5	839497899
2.66	4.46	0.88	0.0001	0.1	0.0	0.7	164077158
2.65	4.45	0.85	5e-05	0.001	0.0	0.5	861430759
2.65	4.46	0.85	0.0001	0.01	0.0	0.5	498236788
2.65	4.42	0.89	0.0001	0.001	0.0	0.7	720585268
2.63	4.43	0.81	5e-05	0.1	0.0	0.9	345336356
-------------------
0.5 0.6
3.49	4.62	2.33	2e-05	0.2	0.0	0.7	820611027
3.33	4.59	2.08	2e-05	0.2	0.0	0.3	479674832
3.17	4.58	1.79	0.0001	0.2	0.0	0.0	50543278
3.15	4.54	1.76	2e-05	0.01	0.0	0.7	660608028
2.98	4.49	1.46	0.0001	0.2	0.0	0.5	719909265
2.95	4.49	1.45	2e-05	0.2	0.0	0.7	342387364
2.95	4.49	1.4	2e-05	0.2	0.0	0.7	495641618
2.92	4.49	1.34	2e-05	0.001	0.0	0.7	584257762
2.91	4.51	1.27	0.0001	0.1	0.0	0.5	297951482
2.9	4.49	1.33	2e-05	0.1	0.0	0.7	704895371
2.83	4.51	1.13	0.0001	0.1	0.0	0.9	704258408
-------------------
0.5 0.65
3.09	4.55	1.64	2e-05	0.1	0.0	0.7	757759794
3.07	4.53	1.61	0.0001	0.1	0.0	0.7	364433879
-------------------
0.5 0.7
3.66	4.71	2.65	1e-05	0.001	0.0	0.5	688751832
3.56	4.64	2.45	0.0001	0.001	0.0	0.3	676800809
3.31	4.62	1.99	1e-05	0.001	0.0	0.9	324324345
-------------------
0.5 0.75
3.47	4.69	2.26	0.0001	0.001	0.0	0.7	784118876
-------------------
0.5 0.85
4.47	5.16	3.7	2e-06	0.2	0.0	0.0	228728473
-------------------
0.75 0.15
3.21	4.28	0.02	0.0001	0.1	0.0	0.7	909635707
-------------------
0.75 0.3
3.28	4.3	0.23	2e-05	0.1	0.0	0.9	231119193
3.28	4.31	0.17	2e-05	0.2	0.0	0.7	464856430
3.24	4.3	0.07	0.0001	0.001	0.0	0.7	106228607
-------------------
0.75 0.35
3.45	4.37	0.71	1e-05	0.1	0.0	0.7	83687530
3.37	4.34	0.43	2e-05	0.1	0.0	0.5	606908692
3.33	4.34	0.36	5e-05	0.1	0.0	0.5	877799237
3.3	4.32	0.26	0.0001	0.1	0.0	0.7	139088137
3.3	4.31	0.26	0.0001	0.1	0.0	0.7	86215935
3.29	4.31	0.23	0.0001	0.1	0.0	0.7	324306522
3.27	4.32	0.14	0.0001	0.2	0.0	0.5	339226541
-------------------
0.75 0.4
3.45	4.37	0.68	2e-05	0.01	0.0	0.7	146408824
3.42	4.38	0.53	5e-05	0.1	0.0	0.9	282416640
3.41	4.35	0.63	5e-05	0.2	0.0	0.7	515280252
3.4	4.34	0.57	2e-05	0.001	0.0	0.9	769681584
3.4	4.35	0.54	0.0001	0.001	0.0	0.5	13336920
3.39	4.35	0.54	5e-05	0.01	0.0	0.9	988526835
3.39	4.36	0.53	1e-05	0.2	0.0	0.9	35211847
3.39	4.34	0.52	0.0001	0.1	0.0	0.5	480552188
3.39	4.35	0.5	5e-05	0.1	0.0	0.5	435842624
3.37	4.35	0.44	2e-05	0.1	0.0	0.7	959421273
3.36	4.34	0.43	2e-05	0.1	0.0	0.9	378156231
3.35	4.33	0.41	0.0001	0.1	0.0	0.7	532416489
3.33	4.34	0.31	2e-05	0.1	0.0	0.9	947762570
-------------------
0.75 0.45
3.65	4.43	1.3	1e-05	0.01	0.0	0.3	67756684
3.52	4.39	0.89	2e-05	0.1	0.0	0.5	793155868
3.5	4.4	0.77	5e-05	0.1	0.0	0.9	827945070
3.49	4.37	0.82	2e-05	0.1	0.0	0.7	251637057
3.47	4.36	0.79	0.0001	0.1	0.0	0.5	709471925
3.44	4.37	0.66	5e-05	0.001	0.0	0.5	821782987
3.43	4.36	0.64	5e-05	0.01	0.0	0.5	96253495
3.43	4.35	0.64	0.0001	0.1	0.0	0.5	840885654
3.42	4.35	0.6	0.0001	0.2	0.0	0.7	69019020
3.39	4.36	0.49	5e-05	0.1	0.0	0.7	750972026
-------------------
0.75 0.5
3.74	4.48	1.62	1e-05	0.001	0.0	0.5	223672982
3.69	4.44	1.44	0.0001	0.001	0.0	0.0	155416360
3.66	4.45	1.34	5e-05	0.001	0.0	0.3	747500264
3.66	4.43	1.3	1e-05	0.2	0.0	0.5	992058926
3.62	4.42	1.14	2e-05	0.001	0.0	0.3	520356935
3.57	4.37	1.22	0.0001	0.2	0.0	0.9	250682172
3.56	4.41	1.07	2e-05	0.01	0.0	0.7	795928457
3.54	4.39	1.0	2e-05	0.1	0.0	0.7	487155446
3.54	4.38	1.01	2e-05	0.1	0.0	0.9	675356305
3.53	4.38	0.98	0.0001	0.1	0.0	0.9	759606821
3.52	4.39	0.85	1e-05	0.1	0.0	0.9	138679384
3.52	4.38	0.98	5e-05	0.001	0.0	0.7	710497183
3.52	4.37	0.94	5e-05	0.2	0.0	0.7	313717572
3.51	4.38	0.92	5e-05	0.01	0.0	0.7	406705276
3.5	4.38	0.87	0.0001	0.1	0.0	0.7	599568962
3.5	4.38	0.87	0.0001	0.01	0.0	0.7	882272954
3.49	4.39	0.78	5e-05	0.01	0.0	0.7	262642183
3.48	4.38	0.8	0.0001	0.01	0.0	0.7	832069227
3.45	4.27	1.01	0.0001	0.1	0.0002	0.7	163112441
-------------------
0.75 0.55
3.73	4.44	1.66	0.0001	0.2	0.0	0.9	192234817
3.66	4.41	1.37	0.0001	0.2	0.0	0.5	254040249
3.66	4.4	1.42	0.0001	0.1	0.0	0.7	447523447
3.63	4.42	1.24	5e-05	0.1	0.0	0.7	193374069
3.62	4.41	1.24	5e-05	0.01	0.0	0.5	571453377
3.62	4.44	1.16	0.0001	0.1	0.0	0.5	740850230
3.6	4.42	1.17	5e-05	0.1	0.0	0.7	236375990
3.6	4.41	1.16	0.0001	0.1	0.0	0.7	185553481
3.59	4.4	1.14	0.0001	0.001	0.0	0.7	415309941
3.59	4.41	1.13	0.0001	0.001	0.0	0.9	3535245
3.59	4.41	1.07	0.0001	0.1	0.0	0.5	575907617
3.55	4.41	0.97	0.0001	0.01	0.0	0.7	629722205
-------------------
0.75 0.6
3.99	4.53	2.45	2e-05	0.2	0.0	0.0	783238660
3.93	4.51	2.19	5e-05	0.2	0.0	0.3	598558252
3.78	4.46	1.75	2e-05	0.2	0.0	0.7	905632956
3.76	4.44	1.66	5e-05	0.1	0.0	0.7	286042147
3.75	4.46	1.59	5e-05	0.1	0.0	0.7	25580776
3.74	4.44	1.63	0.0001	0.1	0.0	0.7	998274088
3.74	4.46	1.62	2e-05	0.1	0.0	0.7	117697041
3.74	4.45	1.59	0.0001	0.1	0.0	0.7	751784117
3.73	4.46	1.45	0.0001	0.1	0.0	0.7	54150321
3.71	4.46	1.48	0.0001	0.1	0.0	0.7	441887632
3.69	4.46	1.35	0.0001	0.1	0.0	0.7	608933959
-------------------
0.75 0.65
3.98	4.53	2.27	1e-05	0.2	0.0	0.7	528401309
3.86	4.47	2.06	2e-05	0.1	0.0	0.9	526029548
3.83	4.5	1.81	2e-05	0.001	0.0	0.9	932063949
-------------------
0.75 0.7
4.22	4.67	2.92	1e-05	0.001	0.0	0.0	810151103
4.13	4.61	2.66	0.0001	0.01	0.0	0.0	553224757
4.12	4.61	2.62	0.0001	0.01	0.0	0.5	737020226
-------------------
0.75 0.8
4.3	4.7	3.11	5e-05	0.01	0.0	0.7	487732681
-------------------
1 0.5
4.37	4.37	0.94	5e-05	0.1	0.0005	0.7	821638711
-------------------
1.0 0.15
4.3	4.3	0.47	5e-05	0.1	0.0	0.7	963634441
4.29	4.29	0.17	5e-05	0.1	0.0	0.7	428044335
-------------------
1.0 0.2
4.32	4.32	0.75	0.0001	0.001	0.0	0.7	55814725
-------------------
1.0 0.25
4.34	4.34	0.72	0.0001	0.1	0.0	0.7	235662348
-------------------
1.0 0.3
4.39	4.39	0.77	2e-06	0.001	0.0	0.0	409839176
4.36	4.36	0.83	0.0001	0.1	0.0	0.7	528932913
4.33	4.34	0.7	2e-05	0.1	0.0	0.7	663105362
4.33	4.33	0.98	5e-05	0.1	0.0	0.9	107815656
4.32	4.32	0.68	2e-05	0.01	0.0	0.7	681474707
-------------------
1.0 0.35
4.39	4.39	1.0	0.0001	0.001	0.0	0.9	344850654
4.38	4.37	1.07	5e-05	0.1	0.0	0.5	493910620
4.37	4.37	0.98	5e-05	0.01	0.0	0.7	324011891
4.36	4.36	0.88	1e-05	0.001	0.0	0.3	707260210
4.36	4.36	0.83	0.0001	0.01	0.0	0.7	774442712
4.35	4.35	0.92	1e-05	0.001	0.0	0.7	689227049
4.35	4.35	0.98	5e-05	0.2	0.0	0.9	533051845
4.35	4.33	0.75	0.0001	0.1	0.0	0.5	788206505
4.35	4.35	1.07	2e-05	0.1	0.0	0.7	419897234
4.35	4.35	0.93	5e-05	0.001	0.0	0.0	596775513
4.35	4.35	0.93	0.0001	0.1	0.0	0.7	145140803
4.35	4.35	0.91	0.0001	0.1	0.0	0.5	480891215
4.35	4.35	0.88	0.0001	0.1	0.0	0.7	776887521
4.35	4.35	0.85	2e-05	0.01	0.0	0.7	321686400
4.34	4.34	0.96	5e-05	0.1	0.0	0.3	98212282
4.34	4.34	0.76	2e-05	0.01	0.0	0.7	908907274
4.34	4.34	0.93	5e-05	0.001	0.0	0.5	796500788
4.34	4.34	0.87	5e-05	0.01	0.0	0.0	777172441
4.34	4.34	0.88	2e-05	0.1	0.0	0.7	588079644
4.33	4.35	1.0	0.0001	0.1	0.0	0.5	182140365
-------------------
1.0 0.4
4.43	4.43	1.53	0.0001	0.01	0.0	0.9	963683076
4.41	4.41	1.31	0.0001	0.1	0.0	0.9	736264382
4.39	4.39	1.29	0.0001	0.001	0.0	0.7	336423061
4.38	4.38	1.12	0.0001	0.1	0.0	0.5	972012604
4.37	4.37	1.28	0.0001	0.1	0.0	0.5	682978118
4.37	4.37	1.05	0.0001	0.1	0.0	0.5	954662806
4.37	4.37	1.74	0.0001	0.1	0.0	0.7	863974566
4.37	4.37	1.16	1e-05	0.01	0.0	0.3	551995690
4.37	4.37	1.14	2e-05	0.001	0.0	0.0	954110712
4.37	4.37	1.24	2e-05	0.1	0.0	0.7	360453126
4.37	4.37	1.11	2e-05	0.2	0.0	0.7	814986753
4.36	4.36	1.01	0.0001	0.1	0.0	0.9	167731656
4.36	4.36	1.28	0.0001	0.01	0.0	0.7	800339823
4.36	4.36	1.05	2e-05	0.1	0.0	0.5	624126560
4.36	4.36	1.1	2e-05	0.01	0.0	0.5	145880090
4.36	4.36	1.17	0.0001	0.1	0.0	0.5	257381543
4.36	4.36	1.09	5e-05	0.1	0.0	0.7	572966838
4.36	4.36	1.14	2e-05	0.1	0.0	0.7	208852386
4.36	4.36	1.07	0.0001	0.1	0.0	0.7	797162227
4.35	4.35	1.16	2e-05	0.001	0.0	0.5	516946577
4.35	4.36	1.17	2e-05	0.1	0.0	0.9	319574650
4.35	4.35	1.08	2e-05	0.01	0.0	0.7	515775459
4.35	4.38	1.43	0.0001	0.1	0.0	0.7	912951231
4.35	4.34	1.01	2e-05	0.001	0.0	0.9	862756647
4.28	4.28	0.96	2e-05	0.01	0.0	0.9	281918673
4.26	4.26	1.07	2e-05	0.1	0.001	0.7	550394192
-------------------
1.0 0.45
4.43	4.43	1.81	5e-05	0.1	0.0	0.9	375955830
4.43	4.43	1.79	0.0001	0.2	0.0	0.7	702321781
4.42	4.42	1.26	0.0001	0.001	0.0	0.9	848128467
4.41	4.41	1.33	0.0001	0.1	0.0	0.5	254044454
4.4	4.4	1.61	0.0001	0.2	0.0	0.5	726444270
4.4	4.4	1.34	2e-05	0.2	0.0	0.7	872875469
4.4	4.4	1.71	2e-05	0.2	0.0	0.3	451158133
4.39	4.39	1.34	0.0001	0.1	0.0	0.7	856034402
4.39	4.39	1.28	0.0001	0.001	0.0	0.7	88377567
4.38	4.38	1.21	2e-05	0.001	0.0	0.9	845805691
4.38	4.38	1.41	2e-05	0.1	0.0	0.9	269367432
4.38	4.39	1.37	5e-05	0.1	0.0	0.7	81771171
4.38	4.38	1.36	2e-05	0.1	0.0	0.7	94328283
4.38	4.38	1.32	0.0001	0.1	0.0	0.7	205123687
4.38	4.38	1.32	2e-05	0.1	0.0	0.5	266998840
4.38	4.38	1.28	0.0001	0.01	0.0	0.7	900360318
4.37	4.37	1.38	2e-05	0.1	0.0	0.7	319356587
4.37	4.37	1.4	0.0001	0.001	0.0	0.7	361067642
4.37	4.36	1.33	2e-05	0.2	0.0	0.7	656903592
4.37	4.37	1.17	5e-05	0.1	0.0	0.9	906760604
4.37	4.37	1.34	2e-05	0.1	0.0	0.7	736237107
4.36	4.36	1.47	0.0001	0.1	0.0	0.7	853576900
4.36	4.36	1.44	0.0001	0.1	0.0	0.5	283616768
4.26	4.26	1.5	0.0001	0.1	0.001	0.7	848836236
4.26	4.26	1.37	5e-05	0.1	0.001	0.7	990188738
4.26	4.27	1.36	2e-05	0.2	0.0005	0.7	824140374
-------------------
1.0 0.5
5.15	5.15	1.61	0.0001	0.1	0.02	0.7	971944266
5.15	5.15	1.61	0.0001	0.1	0.02	0.7	68691496
4.74	4.74	1.8	0.0001	0.1	0.01	0.7	63301570
4.47	4.47	1.43	0.0001	0.1	0.0	0.9	575057157
4.46	4.46	1.81	1e-05	0.1	0.0	0.0	832829478
4.44	4.44	1.55	0.0001	0.1	0.0	0.7	670626577
4.43	4.43	1.46	0.0001	0.001	0.0	0.7	584015835
4.43	4.43	1.59	0.0001	0.2	0.0	0.7	1741732
4.42	4.42	1.47	0.0001	0.01	0.0	0.7	168051612
4.42	4.42	1.58	1e-05	0.001	0.0	0.5	210961158
4.42	4.42	1.66	1e-05	0.01	0.0	0.5	899225807
4.42	4.42	1.45	2e-05	0.01	0.0	0.9	475590510
4.42	4.42	1.56	2e-05	0.2	0.0	0.7	997549757
4.42	4.42	1.7	2e-05	0.2	0.0	0.9	522783978
4.41	4.41	1.83	1e-05	0.01	0.0	0.7	164940065
4.41	4.41	1.61	5e-05	0.1	0.0	0.9	27877760
4.4	4.4	1.55	0.0001	0.1	0.0	0.7	936548541
4.4	4.4	1.72	5e-05	0.2	0.0	0.9	445259704
4.4	4.4	1.59	2e-05	0.1	0.0	0.7	770002526
4.4	4.39	1.6	5e-05	0.01	0.0	0.5	975707042
4.39	4.39	1.62	2e-05	0.1	0.0	0.7	110484175
4.39	4.39	1.62	0.0001	0.001	0.0	0.7	536607286
4.39	4.39	1.66	5e-05	0.1	0.0	0.7	996853664
4.39	4.39	1.6	5e-05	0.1	0.0	0.7	651318573
4.38	4.38	1.43	0.0001	0.1	0.0	0.7	596476173
4.36	4.36	1.69	0.0001	0.001	0.002	0.7	99057865
4.34	4.34	1.68	0.0002	0.001	0.0002	0.9	934063089
4.32	4.32	1.53	5e-05	0.001	0.002	0.7	280042256
4.32	4.32	1.7	2e-05	0.1	0.002	0.7	658063143
4.31	4.31	1.6	5e-05	0.001	0.001	0.7	745959234
4.31	4.31	1.5	5e-05	0.1	0.001	0.7	689971742
4.31	4.31	1.59	2e-05	0.01	0.002	0.7	789429455
4.31	4.31	1.46	0.0001	0.01	0.0002	0.9	253147347
4.31	4.31	1.46	0.0001	0.1	0.002	0.7	746162715
4.3	4.3	1.69	2e-05	0.2	0.001	0.7	771837184
4.29	4.29	1.48	2e-05	0.1	0.001	0.9	548900909
4.29	4.29	1.56	5e-05	0.1	0.001	0.7	692938593
4.29	4.29	1.68	2e-05	0.1	0.001	0.7	712483889
4.29	4.29	1.7	0.0001	0.1	0.001	0.7	607160052
4.29	4.29	1.6	0.0002	0.1	0.0005	0.3	446729470
4.28	4.28	1.77	5e-05	0.2	0.001	0.7	44989591
4.28	4.28	1.69	0.0002	0.1	0.001	0.3	707276880
4.27	4.27	1.66	5e-05	0.1	0.0005	0.9	453118582
4.27	4.27	1.64	2e-05	0.1	0.0005	0.7	663238744
4.27	4.26	1.47	5e-05	0.1	0.0005	0.5	10881754
4.27	4.27	1.53	5e-05	0.001	0.0005	0.5	961905474
-------------------
1.0 0.55
4.47	4.42	1.82	0.0001	0.2	0.0	0.9	405804163
4.45	4.45	1.99	1e-05	0.2	0.0	0.7	836983165
4.45	4.45	1.68	0.0001	0.01	0.0	0.9	803732986
4.45	4.45	1.86	0.0001	0.1	0.0	0.7	620654642
4.45	4.45	1.9	0.0001	0.1	0.0	0.7	538545328
4.44	4.44	1.74	2e-05	0.01	0.0	0.7	529665609
4.44	4.44	1.88	2e-05	0.01	0.0	0.5	129597971
4.43	4.42	1.8	0.0001	0.1	0.0	0.7	144870912
4.43	4.43	1.91	0.0001	0.2	0.0	0.7	133554280
4.43	4.43	1.95	0.0001	0.1	0.0	0.5	334841046
4.43	4.43	1.81	0.0001	0.1	0.0	0.7	68680906
4.42	4.42	1.95	5e-05	0.1	0.0	0.7	387749835
4.42	4.42	1.94	2e-05	0.2	0.0	0.9	377639532
4.42	4.42	1.85	2e-05	0.1	0.0	0.9	134885504
4.42	4.42	1.81	0.0001	0.01	0.0	0.7	281483174
-------------------
1.0 0.6
4.59	4.58	2.25	2e-06	0.2	0.0	0.3	727092506
4.55	4.55	2.3	0.0001	0.1	0.0	0.9	623180308
4.51	4.51	2.19	1e-05	0.001	0.0	0.0	857715231
4.5	4.5	2.05	0.0001	0.1	0.0	0.5	772773409
4.5	4.49	1.92	0.0001	0.001	0.0	0.7	347729242
4.5	4.5	2.44	2e-05	0.1	0.0	0.3	240430897
4.49	4.49	1.96	5e-05	0.1	0.0	0.7	825270130
4.49	4.48	2.32	5e-05	0.001	0.0	0.3	81479101
4.48	4.49	2.06	0.0001	0.1	0.0	0.9	589118835
4.48	4.47	2.07	2e-05	0.1	0.0	0.5	233038717
4.48	4.48	2.13	0.0001	0.1	0.0	0.7	842329283
4.47	4.47	2.17	0.0001	0.1	0.0	0.7	997533088
4.47	4.47	2.14	2e-05	0.1	0.0	0.7	677567883
4.45	4.45	2.1	0.0001	0.1	0.0	0.7	756969829
4.45	4.45	1.81	0.0001	0.01	0.0	0.9	548336657
4.45	4.45	2.12	5e-05	0.2	0.0	0.7	454692883
-------------------
1.0 0.65
4.52	4.52	2.39	2e-05	0.1	0.0	0.7	412342617
4.5	4.5	2.27	0.0001	0.01	0.0	0.5	888004470
-------------------
1.0 0.7
4.6	4.59	2.7	1e-05	0.1	0.0	0.5	206928376
4.59	4.59	3.07	2e-05	0.2	0.0	0.9	187435905
-------------------
1.0 0.75
4.62	4.62	2.74	0.0001	0.01	0.0	0.7	398722166
-------------------
1.0 0.8
4.71	4.72	3.19	5e-05	0.1	0.0	0.7	195820292
